seed,year,fromGenre,toGenre,selectionMode,opportunities,unavailableIdentity,annualFloorRequested,annualFloorReroutes
1001,1960,TeenPop,RockAndRoll,WeightedTransition,5,0,0,0
1001,1960,TeenPop,Soul,WeightedTransition,1,0,0,0
1001,1960,TeenPop,TeenPop,AnnualFloor,2,0,2,0
1001,1960,TeenPop,TeenPop,Retained,378,0,0,0
1001,1960,TeenPop,TeenPop,WeightedTransition,28,0,0,0
1001,1960,TeenPop,TraditionalPop,AnnualFloor,1,0,1,0
1001,1960,TeenPop,TraditionalPop,WeightedTransition,25,0,0,0
1001,1960,TexMex,Blues,WeightedTransition,1,0,0,0
1001,1960,TexMex,Country,WeightedTransition,1,0,0,0
1001,1960,TexMex,Folk,WeightedTransition,1,0,0,0
1001,1960,TexMex,RnB,WeightedTransition,1,0,0,0
1001,1960,TexMex,TeenPop,WeightedTransition,1,0,0,0
1001,1960,TexMex,TexMex,Retained,8,0,0,0
1001,1960,TexMex,TraditionalPop,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Blues,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Childrens,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,Childrens,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,Classical,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,Classical,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Country,WeightedTransition,5,0,0,0
1001,1960,TraditionalPop,DooWop,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,EasyListening,WeightedTransition,10,0,0,0
1001,1960,TraditionalPop,Folk,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,Jazz,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,RnB,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,RockAndRoll,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Soul,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,TeenPop,WeightedTransition,11,0,0,0
1001,1960,TraditionalPop,TexMex,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,TraditionalPop,AnnualFloor,2,0,2,0
1001,1960,TraditionalPop,TraditionalPop,Retained,339,0,0,0
1001,1960,TraditionalPop,TraditionalPop,WeightedTransition,33,0,0,0
1001,1961,Blues,Blues,Retained,82,0,0,0
1001,1961,Blues,Blues,WeightedTransition,1,0,0,0
1001,1961,Blues,Childrens,WeightedTransition,2,0,0,0
1001,1961,Blues,Country,WeightedTransition,1,0,0,0
1001,1961,Blues,DooWop,WeightedTransition,5,0,0,0
1001,1961,Blues,EasyListening,WeightedTransition,2,0,0,0
1001,1961,Blues,Folk,WeightedTransition,2,0,0,0
1001,1961,Blues,Gospel,WeightedTransition,3,0,0,0
1001,1961,Blues,Jazz,WeightedTransition,5,0,0,0
1001,1961,Blues,LatinPop,AnnualFloor,1,0,1,0
1001,1961,Blues,RnB,WeightedTransition,4,0,0,0
1001,1961,Blues,RockAndRoll,WeightedTransition,5,0,0,0
1001,1961,Blues,Soul,WeightedTransition,3,0,0,0
1001,1961,Blues,TeenPop,WeightedTransition,6,0,0,0
1001,1961,Blues,TraditionalPop,WeightedTransition,1,0,0,0
1001,1961,Childrens,Blues,WeightedTransition,1,0,0,0
1001,1961,Childrens,Childrens,AnnualFloor,1,0,1,0
1001,1961,Childrens,Childrens,Retained,37,0,0,0
1001,1961,Childrens,Comedy,WeightedTransition,1,0,0,0
1001,1961,Childrens,RnB,WeightedTransition,1,0,0,0
1001,1961,Childrens,Soul,WeightedTransition,1,0,0,0
1001,1961,Childrens,TeenPop,WeightedTransition,1,0,0,0
1001,1961,Classical,Blues,WeightedTransition,1,0,0,0
1001,1961,Classical,Classical,Retained,113,0,0,0
1001,1961,Classical,DooWop,WeightedTransition,1,0,0,0
1001,1961,Classical,EasyListening,WeightedTransition,1,0,0,0
1001,1961,Classical,Jazz,WeightedTransition,3,0,0,0
1001,1961,Classical,RnB,WeightedTransition,1,0,0,0
1001,1961,Classical,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Classical,Soul,WeightedTransition,1,0,0,0
1001,1961,Classical,SurfRock,WeightedTransition,1,0,0,0
1001,1961,Classical,TeenPop,WeightedTransition,1,0,0,0
1001,1961,Classical,TraditionalPop,WeightedTransition,3,0,0,0
1001,1961,Comedy,Comedy,Retained,34,0,0,0
1001,1961,Comedy,Comedy,WeightedTransition,3,0,0,0
1001,1961,Comedy,DooWop,WeightedTransition,1,0,0,0
1001,1961,Comedy,EasyListening,WeightedTransition,1,0,0,0
1001,1961,Comedy,Folk,WeightedTransition,1,0,0,0
1001,1961,Comedy,Gospel,WeightedTransition,2,0,0,0
1001,1961,Comedy,Jazz,WeightedTransition,1,0,0,0
1001,1961,Comedy,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Comedy,TeenPop,WeightedTransition,1,0,0,0
1001,1961,Comedy,TraditionalPop,WeightedTransition,3,0,0,0
1001,1961,ContemporaryFolk,ContemporaryFolk,Retained,1,0,0,0
1001,1961,Country,Blues,AnnualFloor,1,0,1,0
1001,1961,Country,Classical,WeightedTransition,2,0,0,0
1001,1961,Country,Comedy,WeightedTransition,1,0,0,0
1001,1961,Country,ContemporaryFolk,AnnualFloor,2,0,2,0
1001,1961,Country,ContemporaryFolk,WeightedTransition,2,0,0,0
1001,1961,Country,Country,AnnualFloor,1,0,1,0
1001,1961,Country,Country,Retained,207,0,0,0
1001,1961,Country,Country,WeightedTransition,23,0,0,0
1001,1961,Country,DooWop,WeightedTransition,1,0,0,0
1001,1961,Country,EasyListening,WeightedTransition,5,0,0,0
1001,1961,Country,Folk,AnnualFloor,1,0,1,0
1001,1961,Country,Folk,WeightedTransition,2,0,0,0
1001,1961,Country,Gospel,WeightedTransition,4,0,0,0
1001,1961,Country,Jazz,WeightedTransition,1,0,0,0
1001,1961,Country,LatinPop,WeightedTransition,1,0,0,0
1001,1961,Country,RnB,WeightedTransition,1,0,0,0
1001,1961,Country,RockAndRoll,WeightedTransition,9,0,0,0
1001,1961,Country,Soul,WeightedTransition,1,0,0,0
1001,1961,Country,TeenPop,WeightedTransition,4,0,0,0
1001,1961,Country,TexMex,WeightedTransition,1,0,0,0
1001,1961,Country,TraditionalPop,WeightedTransition,6,0,0,0
1001,1961,DooWop,Blues,WeightedTransition,1,0,0,0
1001,1961,DooWop,Comedy,AnnualFloor,1,0,1,0
1001,1961,DooWop,Comedy,WeightedTransition,2,0,0,0
1001,1961,DooWop,Country,AnnualFloor,1,0,1,0
1001,1961,DooWop,Country,WeightedTransition,3,0,0,0
1001,1961,DooWop,DooWop,AnnualFloor,2,0,2,0
1001,1961,DooWop,DooWop,Retained,120,0,0,0
1001,1961,DooWop,DooWop,WeightedTransition,26,0,0,0
1001,1961,DooWop,EasyListening,WeightedTransition,1,0,0,0
1001,1961,DooWop,Folk,WeightedTransition,2,0,0,0
1001,1961,DooWop,Gospel,WeightedTransition,1,0,0,0
1001,1961,DooWop,Jazz,WeightedTransition,2,0,0,0
1001,1961,DooWop,RnB,WeightedTransition,8,0,0,0
1001,1961,DooWop,RockAndRoll,WeightedTransition,2,0,0,0
1001,1961,DooWop,Soul,WeightedTransition,6,0,0,0
1001,1961,DooWop,SurfRock,WeightedTransition,1,0,0,0
1001,1961,DooWop,TeenPop,WeightedTransition,2,0,0,0
1001,1961,DooWop,TexMex,WeightedTransition,2,0,0,0
1001,1961,DooWop,TraditionalPop,AnnualFloor,1,0,1,0
1001,1961,DooWop,TraditionalPop,WeightedTransition,6,0,0,0
1001,1961,EasyListening,Blues,WeightedTransition,1,0,0,0
1001,1961,EasyListening,Childrens,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Classical,WeightedTransition,1,0,0,0
1001,1961,EasyListening,Comedy,WeightedTransition,1,0,0,0
1001,1961,EasyListening,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1961,EasyListening,Country,WeightedTransition,2,0,0,0
1001,1961,EasyListening,DooWop,WeightedTransition,2,0,0,0
1001,1961,EasyListening,EasyListening,AnnualFloor,1,0,1,0
1001,1961,EasyListening,EasyListening,Retained,149,0,0,0
1001,1961,EasyListening,EasyListening,WeightedTransition,13,0,0,0
1001,1961,EasyListening,Folk,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Gospel,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Jazz,WeightedTransition,4,0,0,0
1001,1961,EasyListening,LatinPop,WeightedTransition,1,0,0,0
1001,1961,EasyListening,SurfRock,AnnualFloor,1,0,1,0
1001,1961,EasyListening,TeenPop,WeightedTransition,3,0,0,0
1001,1961,EasyListening,TraditionalPop,WeightedTransition,5,0,0,0
1001,1961,Folk,Blues,AnnualFloor,1,0,1,0
1001,1961,Folk,Childrens,WeightedTransition,1,0,0,0
1001,1961,Folk,Classical,WeightedTransition,2,0,0,0
1001,1961,Folk,Comedy,WeightedTransition,1,0,0,0
1001,1961,Folk,ContemporaryFolk,WeightedTransition,3,0,0,0
1001,1961,Folk,Country,WeightedTransition,5,0,0,0
1001,1961,Folk,DooWop,WeightedTransition,6,0,0,0
1001,1961,Folk,EasyListening,AnnualFloor,1,0,1,0
1001,1961,Folk,EasyListening,WeightedTransition,3,0,0,0
1001,1961,Folk,Folk,Retained,193,0,0,0
1001,1961,Folk,Folk,WeightedTransition,23,0,0,0
1001,1961,Folk,Gospel,WeightedTransition,2,0,0,0
1001,1961,Folk,Jazz,WeightedTransition,2,0,0,0
1001,1961,Folk,RnB,AnnualFloor,1,0,1,0
1001,1961,Folk,RnB,WeightedTransition,6,0,0,0
1001,1961,Folk,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Folk,SurfRock,AnnualFloor,1,0,1,0
1001,1961,Folk,TeenPop,WeightedTransition,8,0,0,0
1001,1961,Folk,TexMex,WeightedTransition,1,0,0,0
1001,1961,Folk,TraditionalPop,WeightedTransition,7,0,0,0
1001,1961,Gospel,Childrens,WeightedTransition,1,0,0,0
1001,1961,Gospel,Classical,WeightedTransition,1,0,0,0
1001,1961,Gospel,Country,AnnualFloor,1,0,1,0
1001,1961,Gospel,Country,WeightedTransition,4,0,0,0
1001,1961,Gospel,DooWop,WeightedTransition,8,0,0,0
1001,1961,Gospel,EasyListening,WeightedTransition,2,0,0,0
1001,1961,Gospel,Folk,WeightedTransition,4,0,0,0
1001,1961,Gospel,Gospel,AnnualFloor,1,0,1,0
1001,1961,Gospel,Gospel,Retained,56,0,0,0
1001,1961,Gospel,Gospel,WeightedTransition,7,0,0,0
1001,1961,Gospel,RnB,WeightedTransition,4,0,0,0
1001,1961,Gospel,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Gospel,Soul,WeightedTransition,4,0,0,0
1001,1961,Gospel,SurfRock,WeightedTransition,1,0,0,0
1001,1961,Gospel,TeenPop,WeightedTransition,4,0,0,0
1001,1961,Gospel,TraditionalPop,WeightedTransition,1,0,0,0
1001,1961,Jazz,Blues,WeightedTransition,1,0,0,0
1001,1961,Jazz,Classical,WeightedTransition,2,0,0,0
1001,1961,Jazz,Comedy,WeightedTransition,1,0,0,0
1001,1961,Jazz,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1961,Jazz,Country,WeightedTransition,2,0,0,0
1001,1961,Jazz,DooWop,WeightedTransition,1,0,0,0
1001,1961,Jazz,EasyListening,WeightedTransition,1,0,0,0
1001,1961,Jazz,Folk,WeightedTransition,2,0,0,0
1001,1961,Jazz,Gospel,WeightedTransition,2,0,0,0
1001,1961,Jazz,Jazz,AnnualFloor,2,0,2,0
1001,1961,Jazz,Jazz,Retained,167,0,0,0
1001,1961,Jazz,Jazz,WeightedTransition,10,0,0,0
1001,1961,Jazz,RnB,WeightedTransition,3,0,0,0
1001,1961,Jazz,RockAndRoll,WeightedTransition,2,0,0,0
1001,1961,Jazz,Soul,WeightedTransition,3,0,0,0
1001,1961,Jazz,TeenPop,AnnualFloor,1,0,1,0
1001,1961,Jazz,TeenPop,WeightedTransition,3,0,0,0
1001,1961,Jazz,TraditionalPop,WeightedTransition,3,0,0,0
1001,1961,LatinPop,Comedy,WeightedTransition,1,0,0,0
1001,1961,LatinPop,DooWop,WeightedTransition,1,0,0,0
1001,1961,LatinPop,EasyListening,WeightedTransition,1,0,0,0
1001,1961,LatinPop,Folk,WeightedTransition,1,0,0,0
1001,1961,LatinPop,Gospel,WeightedTransition,1,0,0,0
1001,1961,LatinPop,Jazz,WeightedTransition,2,0,0,0
1001,1961,LatinPop,LatinPop,Retained,28,0,0,0
1001,1961,LatinPop,LatinPop,WeightedTransition,4,0,0,0
1001,1961,LatinPop,RnB,WeightedTransition,1,0,0,0
1001,1961,LatinPop,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,LatinPop,Soul,AnnualFloor,1,0,1,0
1001,1961,LatinPop,TeenPop,WeightedTransition,2,0,0,0
1001,1961,LatinPop,TexMex,WeightedTransition,1,0,0,0
1001,1961,LatinPop,TraditionalPop,WeightedTransition,2,0,0,0
1001,1961,RnB,Blues,AnnualFloor,1,0,1,0
1001,1961,RnB,Blues,WeightedTransition,1,0,0,0
1001,1961,RnB,Childrens,WeightedTransition,3,0,0,0
1001,1961,RnB,Classical,AnnualFloor,2,0,2,0
1001,1961,RnB,Classical,WeightedTransition,3,0,0,0
1001,1961,RnB,Comedy,AnnualFloor,1,0,1,0
1001,1961,RnB,Comedy,WeightedTransition,2,0,0,0
1001,1961,RnB,Country,WeightedTransition,6,0,0,0
1001,1961,RnB,DooWop,WeightedTransition,26,0,0,0
1001,1961,RnB,EasyListening,WeightedTransition,4,0,0,0
1001,1961,RnB,Folk,WeightedTransition,2,0,0,0
1001,1961,RnB,Gospel,AnnualFloor,1,0,1,0
1001,1961,RnB,Gospel,WeightedTransition,8,0,0,0
1001,1961,RnB,Jazz,AnnualFloor,1,0,1,0
1001,1961,RnB,Jazz,WeightedTransition,3,0,0,0
1001,1961,RnB,RnB,AnnualFloor,2,0,2,0
