genre,family,year,targetSharePct,currentThreeSeedMeanSharePct,deltaPctPoints
Contemporary Folk,Folk,1961,0,0.34247112168319593,0.34247112168319593
Contemporary Folk,Folk,1962,0,0.3875481424558815,0.3875481424558815
Contemporary Folk,Folk,1963,0.36,1.0318714127653252,0.6718714127653252
Contemporary Folk,Folk,1964,0.9,1.148684524424042,0.24868452442404199
Contemporary Folk,Folk,1965,1.37,1.4838809796466867,0.11388097964668664
Contemporary Folk,Folk,1966,1.33,0.8616038553612837,-0.46839614463871637
Contemporary Folk,Folk,1967,1.21,1.4707400506463093,0.26074005064630934
Contemporary Folk,Folk,1968,0.99,1.7140812276470063,0.7240812276470063
Contemporary Folk,Folk,1969,0.73,1.2393786033741154,0.5093786033741154
Country,Country,1960,8.38,8.273133121846739,-0.10686687815326223
Country,Country,1961,8.27,8.340450160800726,0.07045016080072664
Country,Country,1962,9.16,8.825303076801125,-0.3346969231988748
Country,Country,1963,9.1,9.412791918761805,0.3127919187618051
Country,Country,1964,9.04,9.298971670005523,0.2589716700055238
Country,Country,1965,10.07,8.95880513822534,-1.1111948617746599
Country,Country,1966,11.33,15.158259840404737,3.828259840404737
Country,Country,1967,10.98,13.822079686917178,2.8420796869171774
Country,Country,1968,11.36,10.955565839524187,-0.4044341604758124
Country,Country,1969,11.69,9.440767050282279,-2.2492329497177206
Country Rock,Country,1960,0,0,0
Country Rock,Country,1961,0,0,0
Country Rock,Country,1962,0,0,0
Country Rock,Country,1963,0,0,0
Country Rock,Country,1964,0,0,0
Country Rock,Country,1965,0,0,0
Country Rock,Country,1966,0,0,0
Country Rock,Country,1967,0.07,0,-0.07
Country Rock,Country,1968,0.57,1.1004021792569274,0.5304021792569275
Country Rock,Country,1969,1.31,3.540458788586908,2.230458788586908
Doo-Wop,RhythmAndSoul,1960,5.09,5.993459689232076,0.9034596892320765
Doo-Wop,RhythmAndSoul,1961,3.78,4.848130023193494,1.0681300231934938
Doo-Wop,RhythmAndSoul,1962,2.17,3.3098386486559956,1.1398386486559957
Doo-Wop,RhythmAndSoul,1963,0.85,1.8860326477842453,1.0360326477842454
Doo-Wop,RhythmAndSoul,1964,0.23,1.210644688711664,0.980644688711664
Doo-Wop,RhythmAndSoul,1965,0.06,0.6779290796491891,0.6179290796491892
Doo-Wop,RhythmAndSoul,1966,0,0.3481363499855897,0.3481363499855897
Doo-Wop,RhythmAndSoul,1967,0,0.1363288357634752,0.1363288357634752
Doo-Wop,RhythmAndSoul,1968,0,0.17204850661688512,0.17204850661688512
Doo-Wop,RhythmAndSoul,1969,0,0.004320738007643441,0.004320738007643441
Easy Listening,Pop,1960,6.5,6.404329448547391,-0.09567055145260905
Easy Listening,Pop,1961,6.5,8.380130873350371,1.880130873350371
Easy Listening,Pop,1962,6.5,9.099594874485575,2.5995948744855752
Easy Listening,Pop,1963,6,8.906564671054237,2.9065646710542374
Easy Listening,Pop,1964,5.8,8.18173950867965,2.38173950867965
Easy Listening,Pop,1965,6,5.608382331279064,-0.3916176687209356
Easy Listening,Pop,1966,5.8,3.587801472231056,-2.212198527768944
Easy Listening,Pop,1967,5.2,4.1362319030581745,-1.0637680969418257
Easy Listening,Pop,1968,4.2,3.0543185532745616,-1.1456814467254386
Easy Listening,Pop,1969,3.4,2.4780847128102197,-0.9219152871897802
Folk,Folk,1960,4.53,6.112507544626921,1.582507544626921
Folk,Folk,1961,5.02,7.4482141549049485,2.428214154904949
Folk,Folk,1962,5.72,10.013252629849733,4.293252629849733
Folk,Folk,1963,6.55,10.213678053152007,3.6636780531520072
Folk,Folk,1964,5.2,9.553590875043886,4.353590875043886
Folk,Folk,1965,4.47,7.633198020099119,3.163198020099119
Folk,Folk,1966,3.07,4.301437076326036,1.2314370763260363
Folk,Folk,1967,1.87,3.8383696697976784,1.9683696697976782
Folk,Folk,1968,1.28,3.089643939894939,1.8096439398949389
Folk,Folk,1969,0.73,4.564568954524929,3.834568954524929
Folk Rock,Folk,1960,0,0,0
Folk Rock,Folk,1961,0,0,0
Folk Rock,Folk,1962,0,0,0
Folk Rock,Folk,1963,0,0,0
Folk Rock,Folk,1964,0,0,0
Folk Rock,Folk,1965,2.24,0.2729052374547324,-1.9670947625452677
Folk Rock,Folk,1966,4.67,3.9296517817104193,-0.7403482182895806
Folk Rock,Folk,1967,5.62,5.876756636114022,0.2567566361140221
Folk Rock,Folk,1968,5.11,6.314183172118262,1.2041831721182614
Folk Rock,Folk,1969,4.38,4.17181472268799,-0.2081852773120101
Funk,RhythmAndSoul,1960,0,0,0
Funk,RhythmAndSoul,1961,0,0,0
Funk,RhythmAndSoul,1962,0,0,0
Funk,RhythmAndSoul,1963,0,0,0
Funk,RhythmAndSoul,1964,0,0,0
Funk,RhythmAndSoul,1965,0,0,0
Funk,RhythmAndSoul,1966,0,0,0
Funk,RhythmAndSoul,1967,0.8,1.9588536974507016,1.1588536974507015
Funk,RhythmAndSoul,1968,2.56,3.0120023297314313,0.4520023297314313
Funk,RhythmAndSoul,1969,4.67,8.428947315310719,3.758947315310719
Garage Rock,Rock,1960,0,0,0
Garage Rock,Rock,1961,0,0,0
Garage Rock,Rock,1962,0,0,0
Garage Rock,Rock,1963,0,0.18543607255318542,0.18543607255318542
Garage Rock,Rock,1964,0.34,1.051276964703016,0.7112769647030159
Garage Rock,Rock,1965,1.49,1.6332274076315327,0.14322740763153274
Garage Rock,Rock,1966,3.2,2.6238800527354584,-0.5761199472645417
Garage Rock,Rock,1967,2.41,2.1004637981362637,-0.3095362018637364
Garage Rock,Rock,1968,1.28,2.5542200720133503,1.2742200720133503
Garage Rock,Rock,1969,0.58,0.6503755697368998,0.07037556973689985
Gospel,Gospel,1960,1.13,1.0393790140791275,-0.09062098592087242
Gospel,Gospel,1961,1.18,1.3161577098080843,0.1361577098080844
Gospel,Gospel,1962,1.21,0.6871317958741624,-0.5228682041258376
Gospel,Gospel,1963,1.21,1.0154097629752004,-0.1945902370247996
Gospel,Gospel,1964,1.13,1.2669659732504528,0.1369659732504529
Gospel,Gospel,1965,1.24,1.829594475699187,0.5895944756991871
Gospel,Gospel,1966,1.33,3.0792497418422164,1.7492497418422164
Gospel,Gospel,1967,1.47,2.5852175756063227,1.1152175756063227
Gospel,Gospel,1968,1.7,3.2992394086988766,1.5992394086988766
Gospel,Gospel,1969,2.63,2.3353404102112076,-0.29465958978879225
Hard Rock,Rock,1960,0,0,0
Hard Rock,Rock,1961,0,0,0
Hard Rock,Rock,1962,0,0,0
Hard Rock,Rock,1963,0,0,0
Hard Rock,Rock,1964,0,0,0
Hard Rock,Rock,1965,0,0,0
Hard Rock,Rock,1966,0,0,0
Hard Rock,Rock,1967,0.27,0.34464310951758514,0.07464310951758513
Hard Rock,Rock,1968,1.28,2.604679388599536,1.324679388599536
Hard Rock,Rock,1969,3.07,2.898168785500047,-0.17183121449995298
Jazz,Jazz,1960,6.22,7.90057523162124,1.6805752316212406
Jazz,Jazz,1961,6.5,9.4318509312325,2.9318509312325
Jazz,Jazz,1962,6.27,7.789279821457638,1.5192798214576388
Jazz,Jazz,1963,6.07,5.497167899552008,-0.5728321004479922
Jazz,Jazz,1964,5.31,4.769905710052024,-0.5400942899479757
Jazz,Jazz,1965,5.34,5.174799172156271,-0.16520082784372914
Jazz,Jazz,1966,5.07,3.340334282791373,-1.7296657172086274
Jazz,Jazz,1967,4.42,3.3747615355698537,-1.0452384644301462
Jazz,Jazz,1968,4.26,4.450090436806446,0.19009043680644577
Jazz,Jazz,1969,4.09,6.339114110655238,2.2491141106552384
Latin Pop,Latin,1960,0.91,0.24923923240284568,-0.6607607675971543
Latin Pop,Latin,1961,0.95,0.3503804529008617,-0.5996195470991382
Latin Pop,Latin,1962,0.96,0.3043269960201637,-0.6556730039798362
Latin Pop,Latin,1963,0.97,0.6075290954849603,-0.3624709045150397
Latin Pop,Latin,1964,0.9,0.43081871256794063,-0.4691812874320594
Latin Pop,Latin,1965,1.12,0.47023169434076945,-0.6497683056592307
Latin Pop,Latin,1966,1.2,0.7494643529359918,-0.45053564706400817
Latin Pop,Latin,1967,1.21,0.7564630221679493,-0.4535369778320507
Latin Pop,Latin,1968,1.28,0.7490035178757801,-0.5309964821242199
Latin Pop,Latin,1969,1.31,0.7745267656248368,-0.5354732343751633
Progressive Rock,Rock,1960,0,0,0
Progressive Rock,Rock,1961,0,0,0
Progressive Rock,Rock,1962,0,0,0
Progressive Rock,Rock,1963,0,0,0
Progressive Rock,Rock,1964,0,0,0
Progressive Rock,Rock,1965,0,0,0
Progressive Rock,Rock,1966,0,0,0
Progressive Rock,Rock,1967,0.13,0,-0.13
Progressive Rock,Rock,1968,0.5,0.2310172869901773,-0.2689827130098227
Progressive Rock,Rock,1969,1.02,1.1757447530917535,0.1557447530917535
Proto-Metal,Rock,1960,0,0,0
Proto-Metal,Rock,1961,0,0,0
Proto-Metal,Rock,1962,0,0,0
Proto-Metal,Rock,1963,0,0,0
Proto-Metal,Rock,1964,0,0,0
Proto-Metal,Rock,1965,0,0,0
Proto-Metal,Rock,1966,0,0,0
Proto-Metal,Rock,1967,0.07,0,-0.07
Proto-Metal,Rock,1968,0.28,0.12924110471359795,-0.15075889528640207
Proto-Metal,Rock,1969,0.66,1.1036691845071926,0.4436691845071926
Proto-Punk,Rock,1960,0,0,0
Proto-Punk,Rock,1961,0,0,0
Proto-Punk,Rock,1962,0,0,0
Proto-Punk,Rock,1963,0,0,0
Proto-Punk,Rock,1964,0,0,0
Proto-Punk,Rock,1965,0,0,0
Proto-Punk,Rock,1966,0,0,0
Proto-Punk,Rock,1967,0,0.1391052405126521,0.1391052405126521
Proto-Punk,Rock,1968,0,2.21436249167503,2.21436249167503
Proto-Punk,Rock,1969,0.07,0.8820539966709275,0.8120539966709275
Psychedelic Rock,Rock,1960,0,0,0
Psychedelic Rock,Rock,1961,0,0,0
Psychedelic Rock,Rock,1962,0,0,0
Psychedelic Rock,Rock,1963,0,0,0
Psychedelic Rock,Rock,1964,0,0,0
Psychedelic Rock,Rock,1965,0,0,0
Psychedelic Rock,Rock,1966,2.4,0.14257850017476442,-2.2574214998252353
Psychedelic Rock,Rock,1967,6.43,0.923311726618484,-5.506688273381515
Psychedelic Rock,Rock,1968,6.39,1.5235853501593217,-4.866414649840678
Psychedelic Rock,Rock,1969,4.67,1.794134918762199,-2.8758650812378006
Reggae,Caribbean,1960,0,0,0
Reggae,Caribbean,1961,0,0,0
Reggae,Caribbean,1962,0,0,0
Reggae,Caribbean,1963,0,0,0
Reggae,Caribbean,1964,0,0,0
Reggae,Caribbean,1965,0,0,0
Reggae,Caribbean,1966,0,0,0
Reggae,Caribbean,1967,0,0,0
Reggae,Caribbean,1968,0.04,0.06799921530633518,0.02799921530633518
Reggae,Caribbean,1969,0.15,0.12861268844074553,-0.021387311559254468
R&B,RhythmAndSoul,1960,11.32,10.333048258569978,-0.9869517414300226
R&B,RhythmAndSoul,1961,12.05,9.680187207591832,-2.369812792408169
R&B,RhythmAndSoul,1962,11.09,9.903829309307016,-1.1861706906929843
R&B,RhythmAndSoul,1963,12.37,11.885268020407457,-0.4847319795925422
R&B,RhythmAndSoul,1964,9.94,12.311450887475685,2.371450887475685
R&B,RhythmAndSoul,1965,9.2,14.549722593105509,5.3497225931055095
R&B,RhythmAndSoul,1966,9.33,12.025362491398145,2.6953624913981447
R&B,RhythmAndSoul,1967,8.84,15.107099872575134,6.267099872575134
R&B,RhythmAndSoul,1968,8.38,11.217792277434544,2.837792277434543
R&B,RhythmAndSoul,1969,7.74,7.768009467634108,0.028009467634107388
Rock and Roll,Rock,1960,13.54,13.162754019661561,-0.37724598033843826
Rock and Roll,Rock,1961,12.76,12.646877933190215,-0.11312206680978498
Rock and Roll,Rock,1962,11.45,12.314070375081226,0.8640703750812264
Rock and Roll,Rock,1963,9.95,9.521167432335751,-0.42883256766424793
Rock and Roll,Rock,1964,6.78,7.140545510082879,0.36054551008287916
Rock and Roll,Rock,1965,5.22,4.569300713078239,-0.6506992869217605
Rock and Roll,Rock,1966,4,2.704874699460703,-1.295125300539297
Rock and Roll,Rock,1967,2.68,2.052431283467869,-0.6275687165321311
Rock and Roll,Rock,1968,1.85,0.5118400597002335,-1.3381599402997666
Rock and Roll,Rock,1969,1.31,0.6176664882614654,-0.6923335117385346
Rocksteady,Caribbean,1960,0,0,0
Rocksteady,Caribbean,1961,0,0,0
Rocksteady,Caribbean,1962,0,0,0
Rocksteady,Caribbean,1963,0,0,0
Rocksteady,Caribbean,1964,0,0,0
Rocksteady,Caribbean,1965,0,0,0
Rocksteady,Caribbean,1966,0,0.02352579494503343,0.02352579494503343
Rocksteady,Caribbean,1967,0.07,0.14501826220401284,0.07501826220401284
Rocksteady,Caribbean,1968,0.11,0.05615618035357579,-0.053843819646424214
Rocksteady,Caribbean,1969,0.07,0.019505167728483173,-0.05049483227151683
Singer-Songwriter,Folk,1960,0,0,0
Singer-Songwriter,Folk,1961,0,0,0
Singer-Songwriter,Folk,1962,0,0,0
Singer-Songwriter,Folk,1963,0,0,0
Singer-Songwriter,Folk,1964,0,0,0
Singer-Songwriter,Folk,1965,0,0,0
Singer-Songwriter,Folk,1966,0,0,0
Singer-Songwriter,Folk,1967,0.13,0.1564073009042292,0.026407300904229186
Singer-Songwriter,Folk,1968,0.5,0.6741060648457375,0.17410606484573754
Singer-Songwriter,Folk,1969,1.02,1.0159748375800959,-0.004025162419904138
Ska,Caribbean,1960,0,0,0
Ska,Caribbean,1961,0,0,0
Ska,Caribbean,1962,0,0,0
Ska,Caribbean,1963,0,0,0
Ska,Caribbean,1964,0,0.053322842440359494,0.053322842440359494
Ska,Caribbean,1965,0,0.029012247271779958,0.029012247271779958
Ska,Caribbean,1966,0,0.22916234040822067,0.22916234040822067
Ska,Caribbean,1967,0.07,0.05818654013544422,-0.011813459864555786
Ska,Caribbean,1968,0.14,0.02309343503162492,-0.11690656496837509
Ska,Caribbean,1969,0.37,0.00951372766638568,-0.3604862723336143
Soul,RhythmAndSoul,1960,7.92,7.23440865245193,-0.6855913475480699
Soul,RhythmAndSoul,1961,8.86,5.95193831640136,-2.908061683598639
Soul,RhythmAndSoul,1962,10.24,6.807638136450633,-3.4323618635493673
Soul,RhythmAndSoul,1963,11.53,9.777972486604988,-1.7520275133950118
Soul,RhythmAndSoul,1964,12.2,10.717846115417611,-1.482153884582388
Soul,RhythmAndSoul,1965,15.53,12.789162348622884,-2.740837651377115
Soul,RhythmAndSoul,1966,16,17.55798764235563,1.5579876423556307
Soul,RhythmAndSoul,1967,18.08,17.01302929460889,-1.0669707053911068
Soul,RhythmAndSoul,1968,18.47,17.692652774526852,-0.7773472254731466
Soul,RhythmAndSoul,1969,17.53,16.861213025655935,-0.6687869743440658
Sunshine Pop,Pop,1960,0,0,0
Sunshine Pop,Pop,1961,0,0,0
Sunshine Pop,Pop,1962,0,0,0
Sunshine Pop,Pop,1963,0,0,0
Sunshine Pop,Pop,1964,0,0,0
Sunshine Pop,Pop,1965,0.37,0.46969641302579196,0.09969641302579196
Sunshine Pop,Pop,1966,1.47,0.49914729956649867,-0.9708527004335012
Sunshine Pop,Pop,1967,1.87,2.2572986036212046,0.3872986036212045
Sunshine Pop,Pop,1968,1.42,0.7516937259106706,-0.6683062740893293
Sunshine Pop,Pop,1969,0.73,0.2992718874010841,-0.43072811259891586
Surf Rock,Rock,1960,0,0,0
Surf Rock,Rock,1961,0.12,0.10966150358603025,-0.01033849641396975
Surf Rock,Rock,1962,1.08,1.0795977807366959,-0.0004022192633041932
Surf Rock,Rock,1963,3.4,2.1371647030327003,-1.2628352969672996
Surf Rock,Rock,1964,2.49,1.7498322148357688,-0.7401677851642314
Surf Rock,Rock,1965,1.24,2.1940187007056644,0.9540187007056644
Surf Rock,Rock,1966,0.4,1.4964693165531295,1.0964693165531294
Surf Rock,Rock,1967,0.13,0.6174005321133683,0.4874005321133683
Surf Rock,Rock,1968,0.07,0.17333120682627767,0.10333120682627767
Surf Rock,Rock,1969,0.03,0.11364365582690086,0.08364365582690086
Teen Pop,Pop,1960,13.35,11.746869519776352,-1.6031304802236477
Teen Pop,Pop,1961,12.52,11.009665616862996,-1.5103343831370033
Teen Pop,Pop,1962,12.29,10.47281611188678,-1.8171838881132185
Teen Pop,Pop,1963,10.8,8.0686461279685,-2.7313538720315016
Teen Pop,Pop,1964,7.91,6.430766386935122,-1.4792336130648778
Teen Pop,Pop,1965,5.59,4.676741672755051,-0.9132583272449493
Teen Pop,Pop,1966,4,2.6097791134385693,-1.3902208865614307
Teen Pop,Pop,1967,2.68,2.795945666891154,0.11594566689115382
Teen Pop,Pop,1968,1.7,1.1249208367434331,-0.5750791632565668
Teen Pop,Pop,1969,1.17,0.6724029451736948,-0.4975970548263051
Tex-Mex,Latin,1960,0.23,0.03797714334027853,-0.19202285665972146
Tex-Mex,Latin,1961,0.24,0.14285773255388218,-0.09714226744611781
Tex-Mex,Latin,1962,0.24,0.10276379757515734,-0.13723620242484263
Tex-Mex,Latin,1963,0.3,0.47667125456362913,0.17667125456362914
Tex-Mex,Latin,1964,0.34,0.694604194122449,0.354604194122449
Tex-Mex,Latin,1965,0.5,0.7042666850097573,0.2042666850097573
Tex-Mex,Latin,1966,0.47,1.9775232241082532,1.5075232241082532
Tex-Mex,Latin,1967,0.4,0.8852725273617974,0.4852725273617974
Tex-Mex,Latin,1968,0.36,0.8775867656709389,0.5175867656709389
Tex-Mex,Latin,1969,0.29,0.916754257343369,0.6267542573433691
Traditional Pop,Pop,1960,15,16.75428271263401,1.7542827126340086
Traditional Pop,Pop,1961,14.98,15.282313815584153,0.30231381558415293
Traditional Pop,Pop,1962,14.52,12.958064226822781,-1.5619357731772183
Traditional Pop,Pop,1963,13.19,12.229256121733243,-0.9607438782667561
Traditional Pop,Pop,1964,10.99,7.559934094478042,-3.430065905521958
Traditional Pop,Pop,1965,9.51,5.51747391735913,-3.99252608264087
Traditional Pop,Pop,1966,8.2,4.700107449001252,-3.499892550998747
Traditional Pop,Pop,1967,7.3,1.633724588692301,-5.666275411307699
Traditional Pop,Pop,1968,6.3,1.3972534707166184,-4.902746529283381
Traditional Pop,Pop,1969,5.63,2.3564208914350737,-3.273579108564926
