genre,family,year,targetSharePct,currentThreeSeedMeanSharePct,deltaPctPoints
Comedy,NonMusic,1969,0.58,0.674567626971213,0.09456762697121301
Contemporary Folk,Folk,1960,0,0,0
Contemporary Folk,Folk,1961,0,0.2428016139740726,0.2428016139740726
Contemporary Folk,Folk,1962,0,0.6530082059562577,0.6530082059562577
Contemporary Folk,Folk,1963,0.36,1.0454508440935661,0.6854508440935662
Contemporary Folk,Folk,1964,0.9,1.1051593462101403,0.20515934621014031
Contemporary Folk,Folk,1965,1.37,1.3124021927847498,-0.05759780721525032
Contemporary Folk,Folk,1966,1.33,0.7014145285027346,-0.6285854714972655
Contemporary Folk,Folk,1967,1.21,0.6757081398321944,-0.5342918601678056
Contemporary Folk,Folk,1968,0.99,0.6093208297267138,-0.38067917027328624
Contemporary Folk,Folk,1969,0.73,0.5134271655741985,-0.21657283442580144
Country,Country,1960,8.38,8.30514215439043,-0.07485784560957143
Country,Country,1961,8.27,8.059489346344288,-0.21051065365571198
Country,Country,1962,9.16,8.820034397849318,-0.3399656021506825
Country,Country,1963,9.1,8.178648727394418,-0.9213512726055821
Country,Country,1964,9.04,8.43551948664849,-0.6044805133515094
Country,Country,1965,10.07,9.147749901116576,-0.9222500988834241
Country,Country,1966,11.33,13.921562904803096,2.591562904803096
Country,Country,1967,10.98,7.616196668392341,-3.3638033316076594
Country,Country,1968,11.36,7.292843409926674,-4.067156590073325
Country,Country,1969,11.69,8.653465489560185,-3.0365345104398145
Country Rock,Country,1960,0,0,0
Country Rock,Country,1961,0,0,0
Country Rock,Country,1962,0,0,0
Country Rock,Country,1963,0,0,0
Country Rock,Country,1964,0,0,0
Country Rock,Country,1965,0,0,0
Country Rock,Country,1966,0,0,0
Country Rock,Country,1967,0.07,0,-0.07
Country Rock,Country,1968,0.57,1.4771608722335046,0.9071608722335046
Country Rock,Country,1969,1.31,2.5459851570241128,1.2359851570241127
Doo-Wop,RhythmAndSoul,1960,5.09,11.826562307919955,6.7365623079199555
Doo-Wop,RhythmAndSoul,1961,3.78,9.007316710437783,5.227316710437783
Doo-Wop,RhythmAndSoul,1962,2.17,5.669409474052064,3.4994094740520643
Doo-Wop,RhythmAndSoul,1963,0.85,3.787793704176048,2.937793704176048
Doo-Wop,RhythmAndSoul,1964,0.23,2.7049240579389244,2.4749240579389244
Doo-Wop,RhythmAndSoul,1965,0.06,1.0510643695592636,0.9910643695592636
Doo-Wop,RhythmAndSoul,1966,0,0.4149659312230846,0.4149659312230846
Doo-Wop,RhythmAndSoul,1967,0,0.24231739266228336,0.24231739266228336
Doo-Wop,RhythmAndSoul,1968,0,0.1778531844758712,0.1778531844758712
Doo-Wop,RhythmAndSoul,1969,0,0.10542124411441957,0.10542124411441957
Easy Listening,Pop,1960,6.5,2.8420865196860716,-3.6579134803139284
Easy Listening,Pop,1961,6.5,4.048364963325278,-2.4516350366747224
Easy Listening,Pop,1962,6.5,4.393694344865512,-2.106305655134488
Easy Listening,Pop,1963,6,4.212349610293457,-1.7876503897065428
Easy Listening,Pop,1964,5.8,3.8605635640162013,-1.9394364359837986
Easy Listening,Pop,1965,6,4.028733354509092,-1.9712666454909078
Easy Listening,Pop,1966,5.8,3.198821092086664,-2.6011789079133356
Easy Listening,Pop,1967,5.2,3.446260853070464,-1.753739146929536
Easy Listening,Pop,1968,4.2,3.627804159187439,-0.5721958408125611
Easy Listening,Pop,1969,3.4,3.702917303829397,0.3029173038293971
Folk,Folk,1960,4.53,4.4035664920709925,-0.12643350792900776
Folk,Folk,1961,5.02,4.559450340382471,-0.4605496596175289
Folk,Folk,1962,5.72,4.90797659277254,-0.8120234072274597
Folk,Folk,1963,6.55,5.888865799054014,-0.6611342009459857
Folk,Folk,1964,5.2,5.58028579747334,0.38028579747333957
Folk,Folk,1965,4.47,6.003927872780327,1.5339278727803274
Folk,Folk,1966,3.07,3.830734220951946,0.7607342209519463
Folk,Folk,1967,1.87,2.3360623255174704,0.4660623255174703
Folk,Folk,1968,1.28,1.6487022703739438,0.36870227037394376
Folk,Folk,1969,0.73,1.1883179428873263,0.4583179428873263
Folk Rock,Folk,1960,0,0,0
Folk Rock,Folk,1961,0,0,0
Folk Rock,Folk,1962,0,0,0
Folk Rock,Folk,1963,0,0,0
Folk Rock,Folk,1964,0,0,0
Folk Rock,Folk,1965,2.24,0.42781119371042897,-1.8121888062895712
Folk Rock,Folk,1966,4.67,3.436802959975521,-1.233197040024479
Folk Rock,Folk,1967,5.62,4.591527921666227,-1.028472078333773
Folk Rock,Folk,1968,5.11,3.6737922453256275,-1.4362077546743728
Folk Rock,Folk,1969,4.38,3.9001384628257867,-0.4798615371742132
Funk,RhythmAndSoul,1960,0,0,0
Funk,RhythmAndSoul,1961,0,0,0
Funk,RhythmAndSoul,1962,0,0,0
Funk,RhythmAndSoul,1963,0,0,0
Funk,RhythmAndSoul,1964,0,0,0
Funk,RhythmAndSoul,1965,0,0,0
Funk,RhythmAndSoul,1966,0,0,0
Funk,RhythmAndSoul,1967,0.8,1.9081119437902958,1.1081119437902958
Funk,RhythmAndSoul,1968,2.56,4.590904181530345,2.0309041815303446
Funk,RhythmAndSoul,1969,4.67,5.552430370881349,0.882430370881349
Garage Rock,Rock,1960,0,0,0
Garage Rock,Rock,1961,0,0,0
Garage Rock,Rock,1962,0,0,0
Garage Rock,Rock,1963,0,0.3427808780824155,0.3427808780824155
Garage Rock,Rock,1964,0.34,0.8143454802474818,0.47434548024748174
Garage Rock,Rock,1965,1.49,1.388985061411465,-0.10101493858853505
Garage Rock,Rock,1966,3.2,1.2534160027996866,-1.9465839972003136
Garage Rock,Rock,1967,2.41,0.48477393002248953,-1.9252260699775106
Garage Rock,Rock,1968,1.28,0.8092380448190074,-0.4707619551809926
Garage Rock,Rock,1969,0.58,0.1367912079378368,-0.4432087920621631
Gospel,Gospel,1960,1.13,2.480307640871965,1.3503076408719652
Gospel,Gospel,1961,1.18,2.1784670822366237,0.9984670822366237
Gospel,Gospel,1962,1.21,1.851478707642654,0.641478707642654
Gospel,Gospel,1963,1.21,2.198171806781502,0.988171806781502
Gospel,Gospel,1964,1.13,1.8192457810873535,0.6892457810873536
Gospel,Gospel,1965,1.24,2.1865722767414146,0.9465722767414146
Gospel,Gospel,1966,1.33,2.434128564888067,1.1041285648880668
Gospel,Gospel,1967,1.47,1.563989437786985,0.09398943778698499
Gospel,Gospel,1968,1.7,1.7904469370348155,0.09044693703481554
Gospel,Gospel,1969,2.63,1.754404683224782,-0.875595316775218
Hard Rock,Rock,1960,0,0,0
Hard Rock,Rock,1961,0,0,0
Hard Rock,Rock,1962,0,0,0
Hard Rock,Rock,1963,0,0,0
Hard Rock,Rock,1964,0,0,0
Hard Rock,Rock,1965,0,0,0
Hard Rock,Rock,1966,0,0,0
Hard Rock,Rock,1967,0.27,0.84640811799486,0.57640811799486
Hard Rock,Rock,1968,1.28,2.4411518896406537,1.1611518896406536
Hard Rock,Rock,1969,3.07,3.0322315559360873,-0.037768444063912554
Jazz,Jazz,1960,6.22,6.6189776633130535,0.39897766331305373
Jazz,Jazz,1961,6.5,6.595411840906462,0.09541184090646215
Jazz,Jazz,1962,6.27,7.094916388891872,0.8249163888918725
Jazz,Jazz,1963,6.07,7.914860568414148,1.8448605684141475
Jazz,Jazz,1964,5.31,8.21005894342339,2.9000589434233897
Jazz,Jazz,1965,5.34,8.892466681362095,3.5524666813620946
Jazz,Jazz,1966,5.07,8.129161169487649,3.0591611694876484
Jazz,Jazz,1967,4.42,6.8844404777941,2.4644404777941
Jazz,Jazz,1968,4.26,6.9986688001798525,2.7386688001798527
Jazz,Jazz,1969,4.09,6.798073493611337,2.7080734936113373
Latin Pop,Latin,1960,0.91,0.10801614714111707,-0.801983852858883
Latin Pop,Latin,1961,0.95,0.3246942140407913,-0.6253057859592086
Latin Pop,Latin,1962,0.96,0.28479556436208225,-0.6752044356379177
Latin Pop,Latin,1963,0.97,0.5557288163351478,-0.41427118366485216
Latin Pop,Latin,1964,0.9,0.7765024164491735,-0.12349758355082652
Latin Pop,Latin,1965,1.12,0.5948924496884463,-0.5251075503115538
Latin Pop,Latin,1966,1.2,0.8289291154400876,-0.37107088455991233
Latin Pop,Latin,1967,1.21,0.568496329568183,-0.641503670431817
Latin Pop,Latin,1968,1.28,0.3846432003246893,-0.8953567996753107
Latin Pop,Latin,1969,1.31,0.4470629185407549,-0.8629370814592452
Progressive Rock,Rock,1960,0,0,0
Progressive Rock,Rock,1961,0,0,0
Progressive Rock,Rock,1962,0,0,0
Progressive Rock,Rock,1963,0,0,0
Progressive Rock,Rock,1964,0,0,0
Progressive Rock,Rock,1965,0,0,0
Progressive Rock,Rock,1966,0,0,0
Progressive Rock,Rock,1967,0.13,0,-0.13
Progressive Rock,Rock,1968,0.5,0.6866373675670898,0.18663736756708982
Progressive Rock,Rock,1969,1.02,1.5205573757443658,0.5005573757443658
Proto-Metal,Rock,1960,0,0,0
Proto-Metal,Rock,1961,0,0,0
Proto-Metal,Rock,1962,0,0,0
Proto-Metal,Rock,1963,0,0,0
Proto-Metal,Rock,1964,0,0,0
Proto-Metal,Rock,1965,0,0,0
Proto-Metal,Rock,1966,0,0,0
Proto-Metal,Rock,1967,0.07,0,-0.07
Proto-Metal,Rock,1968,0.28,0.6328320707531029,0.35283207075310286
Proto-Metal,Rock,1969,0.66,1.3343709043141843,0.6743709043141842
Proto-Punk,Rock,1960,0,0,0
Proto-Punk,Rock,1961,0,0,0
Proto-Punk,Rock,1962,0,0,0
Proto-Punk,Rock,1963,0,0,0
Proto-Punk,Rock,1964,0,0,0
Proto-Punk,Rock,1965,0,0,0
Proto-Punk,Rock,1966,0,0,0
Proto-Punk,Rock,1967,0,0.2268531104219443,0.2268531104219443
Proto-Punk,Rock,1968,0,0.9228251976943703,0.9228251976943703
Proto-Punk,Rock,1969,0.07,1.2485914789040422,1.1785914789040421
Psychedelic Rock,Rock,1960,0,0,0
Psychedelic Rock,Rock,1961,0,0,0
Psychedelic Rock,Rock,1962,0,0,0
Psychedelic Rock,Rock,1963,0,0,0
Psychedelic Rock,Rock,1964,0,0,0
Psychedelic Rock,Rock,1965,0,0,0
Psychedelic Rock,Rock,1966,2.4,0.15655733971615826,-2.2434426602838418
Psychedelic Rock,Rock,1967,6.43,0.14570137403736172,-6.284298625962638
Psychedelic Rock,Rock,1968,6.39,0.16529277223569624,-6.224707227764304
Psychedelic Rock,Rock,1969,4.67,0.3453038177186962,-4.324696182281304
Reggae,Caribbean,1960,0,0,0
Reggae,Caribbean,1961,0,0,0
Reggae,Caribbean,1962,0,0,0
Reggae,Caribbean,1963,0,0,0
Reggae,Caribbean,1964,0,0,0
Reggae,Caribbean,1965,0,0,0
Reggae,Caribbean,1966,0,0,0
Reggae,Caribbean,1967,0,0,0
Reggae,Caribbean,1968,0.04,0.06129793486546723,0.02129793486546723
Reggae,Caribbean,1969,0.15,0.10779876486814227,-0.04220123513185772
R&B,RhythmAndSoul,1960,11.32,10.196566458980904,-1.1234335410190965
R&B,RhythmAndSoul,1961,12.05,10.509249674333352,-1.5407503256666484
R&B,RhythmAndSoul,1962,11.09,10.220707652157548,-0.8692923478424515
R&B,RhythmAndSoul,1963,12.37,10.167655892800441,-2.2023441071995578
R&B,RhythmAndSoul,1964,9.94,9.307276468970407,-0.6327235310295922
R&B,RhythmAndSoul,1965,9.2,4.986990030103001,-4.213009969896999
R&B,RhythmAndSoul,1966,9.33,1.9776367565420812,-7.352363243457919
R&B,RhythmAndSoul,1967,8.84,1.242264110489887,-7.597735889510113
R&B,RhythmAndSoul,1968,8.38,0.8967073421604487,-7.483292657839552
R&B,RhythmAndSoul,1969,7.74,0.47847101478560267,-7.261528985214397
Rock and Roll,Rock,1960,13.54,11.065803156975548,-2.474196843024451
Rock and Roll,Rock,1961,12.76,9.737368069544551,-3.0226319304554483
Rock and Roll,Rock,1962,11.45,10.212715839143138,-1.237284160856861
Rock and Roll,Rock,1963,9.95,9.512481036571005,-0.4375189634289942
Rock and Roll,Rock,1964,6.78,7.0932862070923575,0.3132862070923572
Rock and Roll,Rock,1965,5.22,6.311520121845469,1.0915201218454689
Rock and Roll,Rock,1966,4,7.759327382120108,3.759327382120108
Rock and Roll,Rock,1967,2.68,7.657300849246927,4.977300849246927
Rock and Roll,Rock,1968,1.85,9.706599112640815,7.856599112640815
Rock and Roll,Rock,1969,1.31,8.070558181293242,6.760558181293241
Rocksteady,Caribbean,1960,0,0,0
Rocksteady,Caribbean,1961,0,0,0
Rocksteady,Caribbean,1962,0,0,0
Rocksteady,Caribbean,1963,0,0,0
Rocksteady,Caribbean,1964,0,0,0
Rocksteady,Caribbean,1965,0,0,0
Rocksteady,Caribbean,1966,0,0.07759637218910957,0.07759637218910957
Rocksteady,Caribbean,1967,0.07,0.08167611261051422,0.011676112610514211
Rocksteady,Caribbean,1968,0.11,0.06806453907223874,-0.041935460927761264
Rocksteady,Caribbean,1969,0.07,0.04424194243153662,-0.02575805756846339
Singer-Songwriter,Folk,1960,0,0,0
Singer-Songwriter,Folk,1961,0,0,0
Singer-Songwriter,Folk,1962,0,0,0
Singer-Songwriter,Folk,1963,0,0,0
Singer-Songwriter,Folk,1964,0,0,0
Singer-Songwriter,Folk,1965,0,0,0
Singer-Songwriter,Folk,1966,0,0,0
Singer-Songwriter,Folk,1967,0.13,0.09597477390134712,-0.03402522609865288
Singer-Songwriter,Folk,1968,0.5,0.2864428600031788,-0.2135571399968212
Singer-Songwriter,Folk,1969,1.02,0.5480963897192449,-0.4719036102807551
Ska,Caribbean,1960,0,0,0
Ska,Caribbean,1961,0,0,0
Ska,Caribbean,1962,0,0,0
Ska,Caribbean,1963,0,0,0
Ska,Caribbean,1964,0,0.060509738559054206,0.060509738559054206
Ska,Caribbean,1965,0,0.1222506578886204,0.1222506578886204
Ska,Caribbean,1966,0,0.16731109194156177,0.16731109194156177
Ska,Caribbean,1967,0.07,0.07460072120895604,0.004600721208956035
Ska,Caribbean,1968,0.14,0.05124520550249915,-0.08875479449750087
Ska,Caribbean,1969,0.37,0.027662144377557717,-0.3423378556224423
Soul,RhythmAndSoul,1960,7.92,5.78492938071235,-2.1350706192876503
Soul,RhythmAndSoul,1961,8.86,6.456412423352397,-2.4035875766476025
Soul,RhythmAndSoul,1962,10.24,7.271451293884442,-2.968548706115558
Soul,RhythmAndSoul,1963,11.53,8.330003645619577,-3.1999963543804224
Soul,RhythmAndSoul,1964,12.2,8.61241537927317,-3.5875846207268296
Soul,RhythmAndSoul,1965,15.53,9.912606932621355,-5.617393067378645
Soul,RhythmAndSoul,1966,16,4.901897961533559,-11.09810203846644
Soul,RhythmAndSoul,1967,18.08,5.052540328080439,-13.027459671919559
Soul,RhythmAndSoul,1968,18.47,4.3518185929167785,-14.11818140708322
Soul,RhythmAndSoul,1969,17.53,4.156229739737141,-13.37377026026286
Sunshine Pop,Pop,1960,0,0,0
Sunshine Pop,Pop,1961,0,0,0
Sunshine Pop,Pop,1962,0,0,0
Sunshine Pop,Pop,1963,0,0,0
Sunshine Pop,Pop,1964,0,0,0
Sunshine Pop,Pop,1965,0.37,0.9906465441695697,0.6206465441695697
Sunshine Pop,Pop,1966,1.47,4.554131462305475,3.084131462305475
Sunshine Pop,Pop,1967,1.87,6.337193810015962,4.467193810015962
Sunshine Pop,Pop,1968,1.42,5.717745702601068,4.297745702601068
Sunshine Pop,Pop,1969,0.73,5.387771453195889,4.657771453195888
Surf Rock,Rock,1960,0,0.3340318051354239,0.3340318051354239
Surf Rock,Rock,1961,0.12,0.7744689249304161,0.6544689249304161
Surf Rock,Rock,1962,1.08,1.7760553186739312,0.6960553186739311
Surf Rock,Rock,1963,3.4,2.3246100325175414,-1.0753899674824585
Surf Rock,Rock,1964,2.49,1.9148470463473755,-0.5751529536526248
Surf Rock,Rock,1965,1.24,1.7775575101829038,0.5375575101829038
Surf Rock,Rock,1966,0.4,1.0097244985946134,0.6097244985946134
Surf Rock,Rock,1967,0.13,0.13479910843647214,0.004799108436472133
Surf Rock,Rock,1968,0.07,0.1106547369480821,0.040654736948082096
Surf Rock,Rock,1969,0.03,0.038963565418365834,0.008963565418365835
Teen Pop,Pop,1960,13.35,12.147358831969063,-1.2026411680309366
Teen Pop,Pop,1961,12.52,10.34844138292228,-2.1715586170777197
Teen Pop,Pop,1962,12.29,10.318130050473178,-1.9718699495268215
Teen Pop,Pop,1963,10.8,9.546266897073963,-1.253733102926038
Teen Pop,Pop,1964,7.91,7.490681471668651,-0.41931852833134897
Teen Pop,Pop,1965,5.59,3.836704711030814,-1.753295288969186
Teen Pop,Pop,1966,4,2.0190988955956413,-1.9809011044043587
Teen Pop,Pop,1967,2.68,1.2590102820497788,-1.4209897179502213
Teen Pop,Pop,1968,1.7,0.9648902242686997,-0.7351097757313002
Teen Pop,Pop,1969,1.17,0.6580669945590448,-0.5119330054409551
Tex-Mex,Latin,1960,0.23,0.060929869161069745,-0.16907013083893027
Tex-Mex,Latin,1961,0.24,0.15985430006526652,-0.08014569993473347
Tex-Mex,Latin,1962,0.24,0.2862079296141101,0.04620792961411013
Tex-Mex,Latin,1963,0.3,0.29226205972000324,-0.007737940279996747
Tex-Mex,Latin,1964,0.34,0.4624346825351349,0.1224346825351349
Tex-Mex,Latin,1965,0.5,0.4992796977627636,-0.0007203022372364032
Tex-Mex,Latin,1966,0.47,0.9850457116745709,0.5150457116745709
Tex-Mex,Latin,1967,0.4,0.36871741056134183,-0.03128258943865819
Tex-Mex,Latin,1968,0.36,0.4351888226843419,0.0751888226843419
Tex-Mex,Latin,1969,0.29,0.4421503975370508,0.15215039753705084
Traditional Pop,Pop,1960,15,21.996327859139555,6.996327859139555
Traditional Pop,Pop,1961,14.98,23.603095208299617,8.623095208299617
Traditional Pop,Pop,1962,14.52,22.941749057617056,8.421749057617056
Traditional Pop,Pop,1963,13.19,20.589735777874896,7.399735777874897
Traditional Pop,Pop,1964,10.99,18.301925645661125,7.311925645661125
Traditional Pop,Pop,1965,9.51,19.57067637239341,10.060676372393411
Traditional Pop,Pop,1966,8.2,22.580373731829724,14.380373731829724
Traditional Pop,Pop,1967,7.3,26.168048390228524,18.868048390228523
Traditional Pop,Pop,1968,6.3,17.978334917605196,11.678334917605195
Traditional Pop,Pop,1969,5.63,17.83168189662651,12.20168189662651
