seed,year,genre,family,emergenceYear,deathYear,singleOrientation,authoredBaseline,supply,retainedSupply,transitionSupply,floorSupply,unavailableIdentityTransitions,annualFloorRequested,annualFloorReroutes,albumCapacityReroutes,decisions,singleDecisions,albumDecisions,decisionSingleSharePct,orphanDecisions,standaloneDecisions,promoDecisions,fulfilledUnits,marketSharePct,backorders,backorderRatePct,unitsPerSupply,settlementSingleUnits,settlementAlbumUnits,settlementSingleSharePct,meanAcceptance,meanEligible,meanCharted,meanRadio
1001,1960,HardRock,Rock,1967,,0.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012534181318681344,0,0,0
1001,1960,Jazz,Jazz,1945,,0.3,0.45,182,146,33,3,0,3,0,0,188,32,156,17.02127659574468,32,0,156,9417524,6.345571141217825,1829203,16.264314053324135,51744.63736263736,9007066,415797,95.58736023223516,0.5619393379120876,143.51923076923077,15.442307692307692,4.782557964285707
1001,1960,LatinPop,Latin,1958,,0.6,0.2,40,26,11,3,0,3,0,0,40,31,9,77.5,31,0,9,604174,0.4070952299855183,252185,29.44851399938577,15104.35,602721,2231,99.63121041008212,0.26944571978021986,15.673076923076923,0.3076923076923077,0.5843046456043957
1001,1960,ProgressiveRock,Rock,1968,,0.25,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1960,ProtoMetal,Rock,1968,,0.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1960,ProtoPunk,Rock,1967,,0.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1960,PsychedelicRock,Rock,1966,1971,0.85,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019999999999999817,0,0,0
1001,1960,Reggae,Caribbean,1968,,0.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1960,RnB,RhythmAndSoul,1949,,0.8,0.4,525,421,101,3,0,3,0,0,539,512,27,94.99072356215213,512,0,27,13912067,9.374014960820789,6678203,32.43378061579571,26499.17523809524,13923906,2110,99.9848485022565,0.5076700769230769,199.42307692307693,9.211538461538462,11.074180318681318
1001,1960,RockAndRoll,Rock,1955,,0.85,0.68,682,575,104,3,0,3,0,0,695,663,32,95.39568345323741,663,0,32,18994970,12.798898464213984,9452185,33.22717157480247,27851.862170087978,19003188,10225,99.94622217484047,0.822258131868132,262.09615384615387,11.326923076923077,18.415355903846176
1001,1960,Rocksteady,Caribbean,1966,1968,0.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1960,SingerSongwriter,Folk,1967,,0.35,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027602442307692324,0,0,0
1001,1960,Ska,Caribbean,1964,1967,0.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012534181318681344,0,0,0
1001,1960,Soul,RhythmAndSoul,1960,,0.95,0.2,401,360,38,3,0,3,0,0,408,386,22,94.6078431372549,386,0,22,6839684,4.608610650256829,4042690,37.14897135496354,17056.568578553615,6849792,1019,99.98512584860391,0.34472043956043963,147.07692307692307,2.9038461538461537,7.020258085164834
1001,1960,SunshinePop,Pop,1965,1971,0.55,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022534189560439552,0,0,0
1001,1960,SurfRock,Rock,1961,1966,0.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189378021978022,0,0,0
1001,1960,TeenPop,Pop,1957,1965,0.9,0.7,633,533,97,3,0,3,0,0,647,597,50,92.27202472952087,597,0,50,24785770,16.700766233764046,10081047,28.913012048102928,39156.03475513428,24787191,15789,99.93634232660753,0.8424082472527471,258.8269230769231,19.134615384615383,20.04441848626374
1001,1960,TexMex,Latin,1959,,0.75,0.15,27,12,12,3,0,3,0,0,27,23,4,85.18518518518519,23,0,4,258978,0.17450057180744213,2352,0.900011479738262,9591.777777777777,259229,336,99.87055265540424,0.19898628846153846,10.596153846153847,0.038461538461538464,0.3936141758241756
1001,1960,TraditionalPop,Pop,1950,1971,0.45,0.62,466,346,117,3,0,3,0,0,471,287,184,60.93418259023355,287,0,184,26627778,17.94191972662399,6300721,19.134552716781897,57141.15450643777,26319950,320234,98.79792872301482,0.7379343571428567,262.28846153846155,24.923076923076923,15.171574395604384
1001,1961,AcidRock,Rock,1966,1971,0.4,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019999999999999817,0,0,0
1001,1961,BaroquePop,Pop,1966,1970,0.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019999999999999817,0,0,0
1001,1961,Blues,Blues,1945,,0.5,0.3,126,109,14,3,0,3,0,0,126,66,60,52.38095238095238,66,0,60,2463331,1.6346184160297637,1216537,33.059256473330024,19550.24603174603,2315755,152489,93.82196411699978,0.38975863461538374,145.8653846153846,1.2115384615384615,2.549391178571428
1001,1961,BluesRock,Rock,1966,,0.45,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055281961538461565,0,0,0
1001,1961,Boogaloo,Latin,1966,1969,0.7,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036421274725274747,0,0,0
1001,1961,BossaNova,Jazz,1962,1967,0.45,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3881164670329676,0,0,0
1001,1961,BritishBeat,Rock,1963,1967,0.75,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751363461538458,0,0,0
1001,1961,BritishBlues,Rock,1964,,0.85,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751363461538458,0,0,0
1001,1961,BritishPop,Pop,1964,1968,0.8,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751363461538458,0,0,0
1001,1961,Bubblegum,Pop,1967,1971,0.9,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751363461538458,0,0,0
1001,1961,Childrens,NonMusic,1950,,0.3,0.35,46,26,17,3,0,3,0,0,46,7,39,15.217391304347826,7,0,39,1085401,0.7202509380091923,598980,35.56083807642095,23595.67391304348,1008252,79389,92.70080844690482,0.4322277142857151,75.96153846153847,0.5384615384615384,1.1329860384615376
1001,1961,Classical,Classical,1945,,0.15,0.4,116,100,13,3,0,3,0,0,116,0,116,0,0,13,103,2189258,1.4527489177217712,1070996,32.85007855216189,18872.91379310345,1480654,712655,67.50777022298271,0.49339655769230983,227.75,3.3653846153846154,2.275426184065935
1001,1961,Comedy,NonMusic,1955,,0.15,0.47500000000000003,61,34,24,3,0,3,0,0,61,6,55,9.836065573770492,6,0,55,1722468,1.1429961762434504,863969,33.4038292832959,28237.180327868853,1550032,174722,89.86974374316569,0.6588032774725257,97.90384615384616,1.0769230769230769,1.6710878873626367
1001,1961,ContemporaryFolk,Folk,1961,1969,0.5,0.25,23,8,12,3,0,3,0,0,23,10,13,43.47826086956522,10,0,13,394897,0.26204594860979125,199112,33.52003084128355,17169.434782608696,392572,2835,99.2830172455217,0.366694271978022,11.673076923076923,0.21153846153846154,0.42008248076923094
1001,1961,Country,Country,1950,,0.65,0.49,298,234,61,3,0,3,0,0,298,286,12,95.97315436241611,286,0,12,15601339,10.352744330389777,224489,1.418497660912276,52353.48657718121,15581185,33633,99.78460844052105,0.6914562857142855,163.78846153846155,10.98076923076923,9.902530046703301
1001,1961,CountryRock,Country,1968,,0.4,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751363461538458,0,0,0
1001,1961,DooWop,RhythmAndSoul,1954,1965,0.85,0.625,256,152,101,3,0,3,0,0,256,242,14,94.53125,242,0,14,6336566,4.204821632979106,4044401,38.95977128142301,24752.2109375,6342816,4265,99.93280375656148,0.7270994065934067,114.53846153846153,3.3076923076923075,7.609607398351653
1001,1961,EasyListening,Pop,1950,,0.35,0.625,241,174,64,3,0,3,0,0,241,53,188,21.991701244813278,53,4,184,11934824,7.919716474348761,3983751,25.025801618549398,49522.091286307055,10263752,1680897,85.92761495126395,0.7496613489010986,382.34615384615387,34.11538461538461,8.14214855494506
1001,1961,Folk,Folk,1958,1966,0.5,0.45,233,171,59,3,0,3,0,0,232,77,155,33.189655172413794,77,0,155,9433992,6.260213125997872,3833266,28.892676994749028,40489.23605150214,8843489,598719,93.65912083275437,0.6176781346153862,291.6730769230769,11.461538461538462,6.173688725274722
1001,1961,FolkRock,Folk,1965,,0.55,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02558919230769222,0,0,0
1001,1961,Funk,RhythmAndSoul,1967,,0.7,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039149587912087926,0,0,0
1001,1961,GarageRock,Rock,1963,1968,0.85,0.15000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17513707967032988,0,0,0
1001,1961,Gospel,Gospel,1950,,0.7,0.35,102,42,57,3,0,3,0,0,102,84,18,82.3529411764706,84,0,18,1884806,1.2507205074118724,1515591,44.571001562464616,18478.49019607843,1879198,9648,99.48921193151797,0.452213428571429,52.63461538461539,0.7115384615384616,2.2673088653846154
1001,1961,HardRock,Rock,1967,,0.4,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751363461538458,0,0,0
1001,1961,Jazz,Jazz,1945,,0.3,0.41500000000000004,200,143,54,3,0,3,0,0,200,44,156,22,44,0,156,11607770,7.702689817583512,2187328,15.855835166955682,58038.85,10741891,873304,92.48136600375629,0.5166253324175828,298.15384615384613,18.96153846153846,5.473985288461535
1001,1961,LatinPop,Latin,1958,,0.6,0.225,42,31,8,3,0,3,0,0,42,29,13,69.04761904761905,29,0,13,377954,0.2508029042025263,210385,35.75914566261968,8998.904761904761,374721,4452,98.82586576575864,0.2859452087912095,22.71153846153846,0.057692307692307696,0.6587310906593409
1001,1961,ProgressiveRock,Rock,1968,,0.25,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1961,ProtoMetal,Rock,1968,,0.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1961,ProtoPunk,Rock,1967,,0.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1961,PsychedelicRock,Rock,1966,1971,0.85,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019999999999999817,0,0,0
1001,1961,Reggae,Caribbean,1968,,0.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1961,RnB,RhythmAndSoul,1949,,0.8,0.45,484,370,111,3,0,3,0,0,484,448,36,92.56198347107438,448,0,36,15532390,10.306991118512512,7313635,32.012724314185945,32091.714876033056,15540693,9635,99.9380398921489,0.5652589450549448,222.42307692307693,10.73076923076923,12.564940148351647
1001,1961,RockAndRoll,Rock,1955,,0.85,0.665,560,487,70,3,0,3,0,0,560,534,26,95.35714285714286,534,0,26,20114922,13.347869993193058,9719678,32.57854303392705,35919.50357142857,20108393,31024,99.84595383272514,0.8075373956043956,286.71153846153845,13.192307692307692,19.02917917582416
1001,1961,Rocksteady,Caribbean,1966,1968,0.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999999999999908,0,0,0
1001,1961,SingerSongwriter,Folk,1967,,0.35,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042541096153846165,0,0,0
1001,1961,Ska,Caribbean,1964,1967,0.8,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751363461538458,0,0,0
1001,1961,Soul,RhythmAndSoul,1960,,0.95,0.375,284,185,96,3,0,3,0,0,284,259,25,91.19718309859155,259,0,25,6384450,4.236596521629138,4591513,41.83243875730995,22480.457746478874,6390165,5439,99.91495721123447,0.5526395000000001,134.53846153846155,3.3653846153846154,6.928865175824175
1001,1961,SunshinePop,Pop,1965,1971,0.55,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275136346153846,0,0,0
1001,1961,SurfRock,Rock,1961,1966,0.8,0.32499999999999996,21,3,15,3,0,3,0,0,21,19,2,90.47619047619048,19,0,2,797615,0.5292817603081275,227090,22.161500139064415,37981.666666666664,795343,2767,99.65330593527209,0.5431447417582437,8.557692307692308,0.46153846153846156,0.45033992032967096
1001,1961,TeenPop,Pop,1957,1965,0.9,0.725,546,459,84,3,0,3,0,0,545,479,66,87.88990825688073,479,0,66,20213626,13.413368042840386,9747387,32.53356954252515,37021.29304029304,20157224,80944,99.6000428497283,0.8638738956043959,319.34615384615387,12.75,20.11539634615385
1001,1961,TexMex,Latin,1959,,0.75,0.175,35,23,9,3,0,3,0,0,34,32,2,94.11764705882354,32,0,2,312231,0.20719040301745448,1203,0.3838128601236624,8920.885714285714,313002,254,99.9189161580305,0.22254431593406615,12.01923076923077,0.09615384615384616,0.4910342417582418
1001,1961,TraditionalPop,Pop,1950,1971,0.45,0.5549999999999999,382,290,89,3,0,3,0,0,382,244,138,63.87434554973822,244,0,138,22309777,14.80433297097193,6282729,21.973341546207948,58402.55759162304,21596023,731507,96.72374418486953,0.6703597692307688,422.25,20.71153846153846,13.524205769230768
1001,1962,AcidRock,Rock,1966,1971,0.4,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,BaroquePop,Pop,1966,1970,0.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Blues,Blues,1945,,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,BluesRock,Rock,1966,,0.45,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Boogaloo,Latin,1966,1969,0.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,BossaNova,Jazz,1962,1967,0.45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,BritishBeat,Rock,1963,1967,0.75,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,BritishBlues,Rock,1964,,0.85,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,BritishPop,Pop,1964,1968,0.8,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Bubblegum,Pop,1967,1971,0.9,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Childrens,NonMusic,1950,,0.3,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Classical,Classical,1945,,0.15,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Comedy,NonMusic,1955,,0.15,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,ContemporaryFolk,Folk,1961,1969,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Country,Country,1950,,0.65,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,CountryRock,Country,1968,,0.4,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,DooWop,RhythmAndSoul,1954,1965,0.85,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,EasyListening,Pop,1950,,0.35,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Folk,Folk,1958,1966,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,FolkRock,Folk,1965,,0.55,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Funk,RhythmAndSoul,1967,,0.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,GarageRock,Rock,1963,1968,0.85,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Gospel,Gospel,1950,,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,HardRock,Rock,1967,,0.4,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Jazz,Jazz,1945,,0.3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,LatinPop,Latin,1958,,0.6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,ProgressiveRock,Rock,1968,,0.25,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,ProtoMetal,Rock,1968,,0.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,ProtoPunk,Rock,1967,,0.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,PsychedelicRock,Rock,1966,1971,0.85,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Reggae,Caribbean,1968,,0.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,RnB,RhythmAndSoul,1949,,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,RockAndRoll,Rock,1955,,0.85,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Rocksteady,Caribbean,1966,1968,0.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,SingerSongwriter,Folk,1967,,0.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Ska,Caribbean,1964,1967,0.8,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,Soul,RhythmAndSoul,1960,,0.95,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,SunshinePop,Pop,1965,1971,0.55,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,SurfRock,Rock,1961,1966,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,TeenPop,Pop,1957,1965,0.9,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,TexMex,Latin,1959,,0.75,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1962,TraditionalPop,Pop,1950,1971,0.45,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1963,AcidRock,Rock,1966,1971,0.4,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1963,BaroquePop,Pop,1966,1970,0.5,0.039999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1963,Blues,Blues,1945,,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1963,BluesRock,Rock,1966,,0.45,0.07500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
