seed,year,fromGenre,toGenre,selectionMode,opportunities,unavailableIdentity,annualFloorRequested,annualFloorReroutes
1001,1960,RockAndRoll,TexMex,WeightedTransition,3,0,0,0
1001,1960,RockAndRoll,TraditionalPop,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,TraditionalPop,WeightedTransition,8,0,0,0
1001,1960,Soul,Blues,WeightedTransition,1,0,0,0
1001,1960,Soul,Childrens,WeightedTransition,3,0,0,0
1001,1960,Soul,Classical,WeightedTransition,2,0,0,0
1001,1960,Soul,Country,WeightedTransition,3,0,0,0
1001,1960,Soul,DooWop,AnnualFloor,1,0,1,0
1001,1960,Soul,DooWop,WeightedTransition,8,0,0,0
1001,1960,Soul,EasyListening,AnnualFloor,1,0,1,0
1001,1960,Soul,EasyListening,WeightedTransition,2,0,0,0
1001,1960,Soul,Folk,AnnualFloor,1,0,1,0
1001,1960,Soul,Gospel,AnnualFloor,1,0,1,0
1001,1960,Soul,Gospel,WeightedTransition,4,0,0,0
1001,1960,Soul,Jazz,WeightedTransition,1,0,0,0
1001,1960,Soul,RnB,AnnualFloor,1,0,1,0
1001,1960,Soul,RnB,WeightedTransition,12,0,0,0
1001,1960,Soul,RockAndRoll,WeightedTransition,3,0,0,0
1001,1960,Soul,Soul,AnnualFloor,1,0,1,0
1001,1960,Soul,Soul,Retained,228,0,0,0
1001,1960,Soul,Soul,WeightedTransition,12,0,0,0
1001,1960,Soul,TeenPop,WeightedTransition,7,0,0,0
1001,1960,Soul,TraditionalPop,WeightedTransition,6,0,0,0
1001,1960,TeenPop,Blues,AnnualFloor,1,0,1,0
1001,1960,TeenPop,Blues,WeightedTransition,1,0,0,0
1001,1960,TeenPop,Childrens,WeightedTransition,4,0,0,0
1001,1960,TeenPop,Classical,WeightedTransition,2,0,0,0
1001,1960,TeenPop,Comedy,WeightedTransition,3,0,0,0
1001,1960,TeenPop,Country,WeightedTransition,3,0,0,0
1001,1960,TeenPop,DooWop,WeightedTransition,11,0,0,0
1001,1960,TeenPop,EasyListening,AnnualFloor,1,0,1,0
1001,1960,TeenPop,EasyListening,WeightedTransition,8,0,0,0
1001,1960,TeenPop,Folk,WeightedTransition,4,0,0,0
1001,1960,TeenPop,Gospel,WeightedTransition,3,0,0,0
1001,1960,TeenPop,Jazz,WeightedTransition,1,0,0,0
1001,1960,TeenPop,LatinPop,WeightedTransition,3,0,0,0
1001,1960,TeenPop,RnB,WeightedTransition,5,0,0,0
1001,1960,TeenPop,RockAndRoll,WeightedTransition,9,0,0,0
1001,1960,TeenPop,Soul,WeightedTransition,3,0,0,0
1001,1960,TeenPop,TeenPop,AnnualFloor,2,0,2,0
1001,1960,TeenPop,TeenPop,Retained,462,0,0,0
1001,1960,TeenPop,TeenPop,WeightedTransition,34,0,0,0
1001,1960,TeenPop,TexMex,WeightedTransition,1,0,0,0
1001,1960,TeenPop,TraditionalPop,WeightedTransition,27,0,0,0
1001,1960,TexMex,Folk,WeightedTransition,1,0,0,0
1001,1960,TexMex,Jazz,WeightedTransition,1,0,0,0
1001,1960,TexMex,RnB,WeightedTransition,1,0,0,0
1001,1960,TexMex,RockAndRoll,WeightedTransition,1,0,0,0
1001,1960,TexMex,TexMex,Retained,13,0,0,0
1001,1960,TexMex,TexMex,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Blues,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,Childrens,WeightedTransition,3,0,0,0
1001,1960,TraditionalPop,Classical,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,Comedy,WeightedTransition,3,0,0,0
1001,1960,TraditionalPop,Country,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,Country,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,DooWop,WeightedTransition,4,0,0,0
1001,1960,TraditionalPop,EasyListening,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,EasyListening,WeightedTransition,10,0,0,0
1001,1960,TraditionalPop,Folk,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,Gospel,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,Jazz,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,Jazz,WeightedTransition,7,0,0,0
1001,1960,TraditionalPop,RnB,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,RockAndRoll,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Soul,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,TeenPop,WeightedTransition,11,0,0,0
1001,1960,TraditionalPop,TraditionalPop,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,TraditionalPop,Retained,549,0,0,0
1001,1960,TraditionalPop,TraditionalPop,WeightedTransition,40,0,0,0
1001,1961,Blues,Blues,Retained,75,0,0,0
1001,1961,Blues,Blues,WeightedTransition,4,0,0,0
1001,1961,Blues,Classical,WeightedTransition,1,0,0,0
1001,1961,Blues,Comedy,AnnualFloor,1,0,1,0
1001,1961,Blues,Country,WeightedTransition,2,0,0,0
1001,1961,Blues,DooWop,WeightedTransition,3,0,0,0
1001,1961,Blues,EasyListening,WeightedTransition,1,0,0,0
1001,1961,Blues,Gospel,WeightedTransition,1,0,0,0
1001,1961,Blues,Jazz,WeightedTransition,6,0,0,0
1001,1961,Blues,LatinPop,WeightedTransition,1,0,0,0
1001,1961,Blues,RnB,WeightedTransition,4,0,0,0
1001,1961,Blues,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Blues,Soul,WeightedTransition,1,0,0,0
1001,1961,Blues,SurfRock,WeightedTransition,1,0,0,0
1001,1961,Blues,TexMex,WeightedTransition,1,0,0,0
1001,1961,Blues,TraditionalPop,WeightedTransition,3,0,0,0
1001,1961,Childrens,Childrens,AnnualFloor,1,0,1,0
1001,1961,Childrens,Childrens,Retained,32,0,0,0
1001,1961,Childrens,Comedy,WeightedTransition,2,0,0,0
1001,1961,Childrens,DooWop,WeightedTransition,1,0,0,0
1001,1961,Childrens,Gospel,WeightedTransition,1,0,0,0
1001,1961,Childrens,TraditionalPop,WeightedTransition,1,0,0,0
1001,1961,Classical,Classical,Retained,64,0,0,0
1001,1961,Classical,Classical,WeightedTransition,3,0,0,0
1001,1961,Classical,ContemporaryFolk,AnnualFloor,1,0,1,0
1001,1961,Classical,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1961,Classical,DooWop,WeightedTransition,1,0,0,0
1001,1961,Classical,Folk,WeightedTransition,1,0,0,0
1001,1961,Classical,Jazz,WeightedTransition,4,0,0,0
1001,1961,Classical,RockAndRoll,WeightedTransition,2,0,0,0
1001,1961,Classical,TexMex,AnnualFloor,1,0,1,0
1001,1961,Classical,TexMex,WeightedTransition,1,0,0,0
1001,1961,Classical,TraditionalPop,WeightedTransition,3,0,0,0
1001,1961,Comedy,Blues,WeightedTransition,1,0,0,0
1001,1961,Comedy,Childrens,WeightedTransition,2,0,0,0
1001,1961,Comedy,Comedy,Retained,38,0,0,0
1001,1961,Comedy,Jazz,WeightedTransition,1,0,0,0
1001,1961,Comedy,RnB,WeightedTransition,1,0,0,0
1001,1961,ContemporaryFolk,ContemporaryFolk,Retained,3,0,0,0
1001,1961,ContemporaryFolk,Folk,WeightedTransition,1,0,0,0
1001,1961,Country,ContemporaryFolk,AnnualFloor,1,0,1,0
1001,1961,Country,ContemporaryFolk,WeightedTransition,4,0,0,0
1001,1961,Country,Country,AnnualFloor,2,0,2,0
1001,1961,Country,Country,Retained,252,0,0,0
1001,1961,Country,Country,WeightedTransition,22,0,0,0
1001,1961,Country,DooWop,WeightedTransition,3,0,0,0
1001,1961,Country,EasyListening,WeightedTransition,2,0,0,0
1001,1961,Country,Folk,WeightedTransition,15,0,0,0
1001,1961,Country,Gospel,WeightedTransition,1,0,0,0
1001,1961,Country,Jazz,AnnualFloor,1,0,1,0
1001,1961,Country,Jazz,WeightedTransition,4,0,0,0
1001,1961,Country,RnB,WeightedTransition,1,0,0,0
1001,1961,Country,RockAndRoll,WeightedTransition,5,0,0,0
1001,1961,Country,Soul,WeightedTransition,4,0,0,0
1001,1961,Country,TeenPop,WeightedTransition,1,0,0,0
1001,1961,Country,TexMex,WeightedTransition,1,0,0,0
1001,1961,Country,TraditionalPop,WeightedTransition,6,0,0,0
1001,1961,DooWop,Blues,WeightedTransition,3,0,0,0
1001,1961,DooWop,Childrens,WeightedTransition,2,0,0,0
1001,1961,DooWop,Classical,WeightedTransition,1,0,0,0
1001,1961,DooWop,Comedy,WeightedTransition,1,0,0,0
1001,1961,DooWop,ContemporaryFolk,AnnualFloor,1,0,1,0
1001,1961,DooWop,Country,WeightedTransition,4,0,0,0
1001,1961,DooWop,DooWop,Retained,172,0,0,0
1001,1961,DooWop,DooWop,WeightedTransition,24,0,0,0
1001,1961,DooWop,EasyListening,AnnualFloor,1,0,1,0
1001,1961,DooWop,EasyListening,WeightedTransition,4,0,0,0
1001,1961,DooWop,Folk,WeightedTransition,1,0,0,0
1001,1961,DooWop,Gospel,AnnualFloor,1,0,1,0
1001,1961,DooWop,Gospel,WeightedTransition,3,0,0,0
1001,1961,DooWop,Jazz,WeightedTransition,2,0,0,0
1001,1961,DooWop,LatinPop,WeightedTransition,1,0,0,0
1001,1961,DooWop,RnB,WeightedTransition,6,0,0,0
1001,1961,DooWop,RockAndRoll,WeightedTransition,4,0,0,0
1001,1961,DooWop,Soul,AnnualFloor,1,0,1,0
1001,1961,DooWop,Soul,WeightedTransition,7,0,0,0
1001,1961,DooWop,TeenPop,WeightedTransition,5,0,0,0
1001,1961,DooWop,TraditionalPop,WeightedTransition,7,0,0,0
1001,1961,EasyListening,Blues,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Childrens,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Classical,WeightedTransition,1,0,0,0
1001,1961,EasyListening,Comedy,WeightedTransition,3,0,0,0
1001,1961,EasyListening,Country,WeightedTransition,4,0,0,0
1001,1961,EasyListening,DooWop,AnnualFloor,1,0,1,0
1001,1961,EasyListening,DooWop,WeightedTransition,1,0,0,0
1001,1961,EasyListening,EasyListening,Retained,184,0,0,0
1001,1961,EasyListening,EasyListening,WeightedTransition,20,0,0,0
1001,1961,EasyListening,Folk,WeightedTransition,3,0,0,0
1001,1961,EasyListening,Gospel,WeightedTransition,3,0,0,0
1001,1961,EasyListening,Jazz,WeightedTransition,6,0,0,0
1001,1961,EasyListening,LatinPop,WeightedTransition,2,0,0,0
1001,1961,EasyListening,RnB,WeightedTransition,2,0,0,0
1001,1961,EasyListening,RockAndRoll,WeightedTransition,3,0,0,0
1001,1961,EasyListening,Soul,WeightedTransition,1,0,0,0
1001,1961,EasyListening,SurfRock,WeightedTransition,1,0,0,0
1001,1961,EasyListening,TeenPop,WeightedTransition,3,0,0,0
1001,1961,EasyListening,TraditionalPop,WeightedTransition,6,0,0,0
1001,1961,Folk,Blues,WeightedTransition,1,0,0,0
1001,1961,Folk,Childrens,WeightedTransition,2,0,0,0
1001,1961,Folk,Classical,AnnualFloor,1,0,1,0
1001,1961,Folk,Classical,WeightedTransition,1,0,0,0
1001,1961,Folk,Comedy,WeightedTransition,1,0,0,0
1001,1961,Folk,ContemporaryFolk,WeightedTransition,2,0,0,0
1001,1961,Folk,Country,WeightedTransition,5,0,0,0
1001,1961,Folk,DooWop,WeightedTransition,1,0,0,0
1001,1961,Folk,EasyListening,WeightedTransition,3,0,0,0
1001,1961,Folk,Folk,AnnualFloor,3,0,3,0
1001,1961,Folk,Folk,Retained,112,0,0,0
1001,1961,Folk,Folk,WeightedTransition,12,0,0,0
1001,1961,Folk,Gospel,WeightedTransition,1,0,0,0
1001,1961,Folk,Jazz,WeightedTransition,2,0,0,0
1001,1961,Folk,LatinPop,WeightedTransition,2,0,0,0
1001,1961,Folk,RnB,WeightedTransition,1,0,0,0
1001,1961,Folk,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Folk,SurfRock,WeightedTransition,1,0,0,0
1001,1961,Folk,TeenPop,WeightedTransition,1,0,0,0
1001,1961,Folk,TraditionalPop,WeightedTransition,2,0,0,0
1001,1961,Gospel,Country,WeightedTransition,2,0,0,0
1001,1961,Gospel,DooWop,WeightedTransition,5,0,0,0
1001,1961,Gospel,EasyListening,WeightedTransition,2,0,0,0
1001,1961,Gospel,Folk,WeightedTransition,2,0,0,0
1001,1961,Gospel,Gospel,Retained,44,0,0,0
1001,1961,Gospel,Gospel,WeightedTransition,6,0,0,0
1001,1961,Gospel,Jazz,WeightedTransition,1,0,0,0
1001,1961,Gospel,Soul,WeightedTransition,2,0,0,0
1001,1961,Gospel,TeenPop,WeightedTransition,1,0,0,0
1001,1961,Gospel,TraditionalPop,WeightedTransition,1,0,0,0
1001,1961,Jazz,Blues,WeightedTransition,1,0,0,0
1001,1961,Jazz,Classical,AnnualFloor,1,0,1,0
1001,1961,Jazz,Classical,WeightedTransition,1,0,0,0
1001,1961,Jazz,Comedy,AnnualFloor,1,0,1,0
1001,1961,Jazz,Country,WeightedTransition,1,0,0,0
1001,1961,Jazz,DooWop,WeightedTransition,3,0,0,0
1001,1961,Jazz,EasyListening,WeightedTransition,2,0,0,0
1001,1961,Jazz,Folk,WeightedTransition,2,0,0,0
1001,1961,Jazz,Gospel,WeightedTransition,2,0,0,0
1001,1961,Jazz,Jazz,Retained,210,0,0,0
1001,1961,Jazz,Jazz,WeightedTransition,19,0,0,0
1001,1961,Jazz,RnB,WeightedTransition,2,0,0,0
1001,1961,Jazz,RockAndRoll,WeightedTransition,3,0,0,0
1001,1961,Jazz,Soul,WeightedTransition,2,0,0,0
1001,1961,Jazz,TeenPop,WeightedTransition,6,0,0,0
1001,1961,Jazz,TexMex,AnnualFloor,1,0,1,0
1001,1961,Jazz,TraditionalPop,AnnualFloor,1,0,1,0
1001,1961,Jazz,TraditionalPop,WeightedTransition,6,0,0,0
1001,1961,LatinPop,Childrens,WeightedTransition,2,0,0,0
1001,1961,LatinPop,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1961,LatinPop,EasyListening,WeightedTransition,1,0,0,0
1001,1961,LatinPop,Jazz,WeightedTransition,1,0,0,0
1001,1961,LatinPop,LatinPop,AnnualFloor,1,0,1,0
1001,1961,LatinPop,LatinPop,Retained,26,0,0,0
1001,1961,LatinPop,LatinPop,WeightedTransition,2,0,0,0
1001,1961,LatinPop,RnB,WeightedTransition,2,0,0,0
1001,1961,LatinPop,TexMex,WeightedTransition,1,0,0,0
1001,1961,RnB,Blues,AnnualFloor,3,0,3,0
1001,1961,RnB,Blues,WeightedTransition,4,0,0,0
1001,1961,RnB,Childrens,WeightedTransition,1,0,0,0
1001,1961,RnB,Classical,WeightedTransition,5,0,0,0
1001,1961,RnB,Country,WeightedTransition,2,0,0,0
1001,1961,RnB,DooWop,AnnualFloor,2,0,2,0
1001,1961,RnB,DooWop,WeightedTransition,17,0,0,0
1001,1961,RnB,EasyListening,WeightedTransition,2,0,0,0
1001,1961,RnB,Gospel,AnnualFloor,1,0,1,0
1001,1961,RnB,Gospel,WeightedTransition,7,0,0,0
1001,1961,RnB,Jazz,WeightedTransition,4,0,0,0
1001,1961,RnB,RnB,AnnualFloor,1,0,1,0
1001,1961,RnB,RnB,Retained,313,0,0,0
1001,1961,RnB,RnB,WeightedTransition,33,0,0,0
1001,1961,RnB,RockAndRoll,WeightedTransition,2,0,0,0
1001,1961,RnB,Soul,WeightedTransition,20,0,0,0
1001,1961,RnB,SurfRock,WeightedTransition,3,0,0,0
1001,1961,RnB,TeenPop,WeightedTransition,4,0,0,0
1001,1961,RnB,TexMex,AnnualFloor,1,0,1,0
1001,1961,RnB,TexMex,WeightedTransition,1,0,0,0
1001,1961,RnB,TraditionalPop,WeightedTransition,3,0,0,0
