seed,year,fromGenre,toGenre,selectionMode,opportunities,unavailableIdentity,annualFloorRequested,annualFloorReroutes
1001,1960,RnB,Country,WeightedTransition,5,0,0,0
1001,1960,RnB,DooWop,AnnualFloor,1,0,1,0
1001,1960,RnB,DooWop,WeightedTransition,45,0,0,0
1001,1960,RnB,EasyListening,WeightedTransition,5,0,0,0
1001,1960,RnB,Folk,WeightedTransition,3,0,0,0
1001,1960,RnB,Gospel,AnnualFloor,1,0,1,0
1001,1960,RnB,Gospel,WeightedTransition,18,0,0,0
1001,1960,RnB,Jazz,WeightedTransition,2,0,0,0
1001,1960,RnB,LatinPop,AnnualFloor,1,0,1,0
1001,1960,RnB,LatinPop,WeightedTransition,1,0,0,0
1001,1960,RnB,RnB,AnnualFloor,2,0,2,0
1001,1960,RnB,RnB,Retained,421,0,0,0
1001,1960,RnB,RnB,WeightedTransition,56,0,0,0
1001,1960,RnB,RockAndRoll,WeightedTransition,9,0,0,0
1001,1960,RnB,Soul,WeightedTransition,8,0,0,0
1001,1960,RnB,TeenPop,AnnualFloor,1,0,1,0
1001,1960,RnB,TeenPop,WeightedTransition,8,0,0,0
1001,1960,RnB,TexMex,WeightedTransition,2,0,0,0
1001,1960,RnB,TraditionalPop,AnnualFloor,1,0,1,0
1001,1960,RnB,TraditionalPop,WeightedTransition,12,0,0,0
1001,1960,RockAndRoll,Blues,WeightedTransition,2,0,0,0
1001,1960,RockAndRoll,Childrens,WeightedTransition,4,0,0,0
1001,1960,RockAndRoll,Classical,WeightedTransition,2,0,0,0
1001,1960,RockAndRoll,Comedy,WeightedTransition,4,0,0,0
1001,1960,RockAndRoll,Country,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,Country,WeightedTransition,3,0,0,0
1001,1960,RockAndRoll,DooWop,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,DooWop,WeightedTransition,10,0,0,0
1001,1960,RockAndRoll,EasyListening,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,EasyListening,WeightedTransition,8,0,0,0
1001,1960,RockAndRoll,Folk,WeightedTransition,4,0,0,0
1001,1960,RockAndRoll,Gospel,WeightedTransition,2,0,0,0
1001,1960,RockAndRoll,Jazz,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,LatinPop,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,LatinPop,WeightedTransition,3,0,0,0
1001,1960,RockAndRoll,RnB,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,RnB,WeightedTransition,4,0,0,0
1001,1960,RockAndRoll,RockAndRoll,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,RockAndRoll,Retained,575,0,0,0
1001,1960,RockAndRoll,RockAndRoll,WeightedTransition,42,0,0,0
1001,1960,RockAndRoll,Soul,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,Soul,WeightedTransition,1,0,0,0
1001,1960,RockAndRoll,TeenPop,AnnualFloor,1,0,1,0
1001,1960,RockAndRoll,TeenPop,WeightedTransition,14,0,0,0
1001,1960,RockAndRoll,TexMex,AnnualFloor,2,0,2,0
1001,1960,RockAndRoll,TexMex,WeightedTransition,1,0,0,0
1001,1960,RockAndRoll,TraditionalPop,WeightedTransition,11,0,0,0
1001,1960,Soul,Blues,AnnualFloor,1,0,1,0
1001,1960,Soul,Blues,WeightedTransition,3,0,0,0
1001,1960,Soul,Childrens,AnnualFloor,1,0,1,0
1001,1960,Soul,Childrens,WeightedTransition,3,0,0,0
1001,1960,Soul,Classical,AnnualFloor,1,0,1,0
1001,1960,Soul,Classical,WeightedTransition,1,0,0,0
1001,1960,Soul,Country,WeightedTransition,5,0,0,0
1001,1960,Soul,DooWop,WeightedTransition,16,0,0,0
1001,1960,Soul,EasyListening,WeightedTransition,4,0,0,0
1001,1960,Soul,Folk,WeightedTransition,3,0,0,0
1001,1960,Soul,Gospel,AnnualFloor,2,0,2,0
1001,1960,Soul,Gospel,WeightedTransition,9,0,0,0
1001,1960,Soul,Jazz,WeightedTransition,2,0,0,0
1001,1960,Soul,LatinPop,WeightedTransition,1,0,0,0
1001,1960,Soul,RnB,WeightedTransition,13,0,0,0
1001,1960,Soul,RockAndRoll,AnnualFloor,2,0,2,0
1001,1960,Soul,RockAndRoll,WeightedTransition,5,0,0,0
1001,1960,Soul,Soul,AnnualFloor,1,0,1,0
1001,1960,Soul,Soul,Retained,360,0,0,0
1001,1960,Soul,Soul,WeightedTransition,15,0,0,0
1001,1960,Soul,TeenPop,WeightedTransition,8,0,0,0
1001,1960,Soul,TexMex,WeightedTransition,2,0,0,0
1001,1960,Soul,TraditionalPop,WeightedTransition,5,0,0,0
1001,1960,TeenPop,Blues,WeightedTransition,2,0,0,0
1001,1960,TeenPop,Classical,WeightedTransition,2,0,0,0
1001,1960,TeenPop,Comedy,WeightedTransition,1,0,0,0
1001,1960,TeenPop,DooWop,WeightedTransition,17,0,0,0
1001,1960,TeenPop,EasyListening,WeightedTransition,11,0,0,0
1001,1960,TeenPop,Folk,WeightedTransition,1,0,0,0
1001,1960,TeenPop,Gospel,WeightedTransition,1,0,0,0
1001,1960,TeenPop,Jazz,AnnualFloor,1,0,1,0
1001,1960,TeenPop,Jazz,WeightedTransition,4,0,0,0
1001,1960,TeenPop,LatinPop,AnnualFloor,1,0,1,0
1001,1960,TeenPop,LatinPop,WeightedTransition,1,0,0,0
1001,1960,TeenPop,RnB,WeightedTransition,3,0,0,0
1001,1960,TeenPop,RockAndRoll,WeightedTransition,17,0,0,0
1001,1960,TeenPop,Soul,WeightedTransition,2,0,0,0
1001,1960,TeenPop,TeenPop,AnnualFloor,1,0,1,0
1001,1960,TeenPop,TeenPop,Retained,533,0,0,0
1001,1960,TeenPop,TeenPop,WeightedTransition,35,0,0,0
1001,1960,TeenPop,TexMex,WeightedTransition,1,0,0,0
1001,1960,TeenPop,TraditionalPop,WeightedTransition,26,0,0,0
1001,1960,TexMex,Blues,WeightedTransition,1,0,0,0
1001,1960,TexMex,Country,WeightedTransition,3,0,0,0
1001,1960,TexMex,DooWop,WeightedTransition,2,0,0,0
1001,1960,TexMex,Folk,WeightedTransition,1,0,0,0
1001,1960,TexMex,Gospel,WeightedTransition,2,0,0,0
1001,1960,TexMex,LatinPop,WeightedTransition,1,0,0,0
1001,1960,TexMex,RockAndRoll,WeightedTransition,1,0,0,0
1001,1960,TexMex,Soul,WeightedTransition,1,0,0,0
1001,1960,TexMex,TeenPop,WeightedTransition,1,0,0,0
1001,1960,TexMex,TexMex,Retained,12,0,0,0
1001,1960,TexMex,TexMex,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Blues,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,Blues,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Classical,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,Classical,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,Comedy,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,Country,WeightedTransition,3,0,0,0
1001,1960,TraditionalPop,DooWop,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,EasyListening,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,EasyListening,WeightedTransition,8,0,0,0
1001,1960,TraditionalPop,Gospel,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,Jazz,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,Jazz,WeightedTransition,5,0,0,0
1001,1960,TraditionalPop,RnB,WeightedTransition,1,0,0,0
1001,1960,TraditionalPop,RockAndRoll,WeightedTransition,5,0,0,0
1001,1960,TraditionalPop,Soul,WeightedTransition,2,0,0,0
1001,1960,TraditionalPop,TeenPop,WeightedTransition,4,0,0,0
1001,1960,TraditionalPop,TraditionalPop,AnnualFloor,1,0,1,0
1001,1960,TraditionalPop,TraditionalPop,Retained,346,0,0,0
1001,1960,TraditionalPop,TraditionalPop,WeightedTransition,30,0,0,0
1001,1961,Blues,Blues,Retained,109,0,0,0
1001,1961,Blues,Blues,WeightedTransition,2,0,0,0
1001,1961,Blues,Comedy,WeightedTransition,1,0,0,0
1001,1961,Blues,ContemporaryFolk,WeightedTransition,2,0,0,0
1001,1961,Blues,Country,WeightedTransition,2,0,0,0
1001,1961,Blues,DooWop,WeightedTransition,9,0,0,0
1001,1961,Blues,EasyListening,WeightedTransition,1,0,0,0
1001,1961,Blues,Folk,WeightedTransition,4,0,0,0
1001,1961,Blues,Gospel,WeightedTransition,1,0,0,0
1001,1961,Blues,Jazz,WeightedTransition,5,0,0,0
1001,1961,Blues,RnB,WeightedTransition,3,0,0,0
1001,1961,Blues,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Blues,Soul,WeightedTransition,5,0,0,0
1001,1961,Blues,TexMex,WeightedTransition,1,0,0,0
1001,1961,Blues,TraditionalPop,WeightedTransition,4,0,0,0
1001,1961,Childrens,Childrens,Retained,26,0,0,0
1001,1961,Childrens,Childrens,WeightedTransition,1,0,0,0
1001,1961,Childrens,Classical,WeightedTransition,1,0,0,0
1001,1961,Childrens,DooWop,WeightedTransition,1,0,0,0
1001,1961,Childrens,EasyListening,WeightedTransition,2,0,0,0
1001,1961,Childrens,Gospel,WeightedTransition,2,0,0,0
1001,1961,Childrens,RnB,WeightedTransition,1,0,0,0
1001,1961,Childrens,SurfRock,WeightedTransition,1,0,0,0
1001,1961,Childrens,TraditionalPop,WeightedTransition,1,0,0,0
1001,1961,Classical,Classical,AnnualFloor,1,0,1,0
1001,1961,Classical,Classical,Retained,100,0,0,0
1001,1961,Classical,Classical,WeightedTransition,2,0,0,0
1001,1961,Classical,Country,WeightedTransition,2,0,0,0
1001,1961,Classical,Folk,WeightedTransition,1,0,0,0
1001,1961,Classical,Gospel,WeightedTransition,1,0,0,0
1001,1961,Classical,Jazz,WeightedTransition,2,0,0,0
1001,1961,Classical,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Classical,SurfRock,WeightedTransition,1,0,0,0
1001,1961,Classical,TeenPop,WeightedTransition,1,0,0,0
1001,1961,Classical,TraditionalPop,WeightedTransition,3,0,0,0
1001,1961,Comedy,Comedy,Retained,34,0,0,0
1001,1961,Comedy,Comedy,WeightedTransition,6,0,0,0
1001,1961,Comedy,Gospel,WeightedTransition,2,0,0,0
1001,1961,Comedy,Soul,WeightedTransition,3,0,0,0
1001,1961,Comedy,TraditionalPop,WeightedTransition,2,0,0,0
1001,1961,ContemporaryFolk,Childrens,WeightedTransition,1,0,0,0
1001,1961,ContemporaryFolk,ContemporaryFolk,Retained,8,0,0,0
1001,1961,ContemporaryFolk,DooWop,WeightedTransition,2,0,0,0
1001,1961,Country,Blues,WeightedTransition,1,0,0,0
1001,1961,Country,Childrens,WeightedTransition,1,0,0,0
1001,1961,Country,Classical,WeightedTransition,1,0,0,0
1001,1961,Country,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1961,Country,Country,AnnualFloor,2,0,2,0
1001,1961,Country,Country,Retained,234,0,0,0
1001,1961,Country,Country,WeightedTransition,29,0,0,0
1001,1961,Country,DooWop,WeightedTransition,1,0,0,0
1001,1961,Country,EasyListening,WeightedTransition,5,0,0,0
1001,1961,Country,Folk,AnnualFloor,1,0,1,0
1001,1961,Country,Folk,WeightedTransition,3,0,0,0
1001,1961,Country,Gospel,WeightedTransition,2,0,0,0
1001,1961,Country,Jazz,WeightedTransition,1,0,0,0
1001,1961,Country,LatinPop,AnnualFloor,1,0,1,0
1001,1961,Country,LatinPop,WeightedTransition,1,0,0,0
1001,1961,Country,RnB,WeightedTransition,4,0,0,0
1001,1961,Country,RockAndRoll,WeightedTransition,3,0,0,0
1001,1961,Country,Soul,WeightedTransition,2,0,0,0
1001,1961,Country,SurfRock,WeightedTransition,3,0,0,0
1001,1961,Country,TeenPop,AnnualFloor,1,0,1,0
1001,1961,Country,TeenPop,WeightedTransition,1,0,0,0
1001,1961,Country,TraditionalPop,WeightedTransition,1,0,0,0
1001,1961,DooWop,Blues,WeightedTransition,1,0,0,0
1001,1961,DooWop,Childrens,WeightedTransition,1,0,0,0
1001,1961,DooWop,Comedy,WeightedTransition,1,0,0,0
1001,1961,DooWop,DooWop,AnnualFloor,1,0,1,0
1001,1961,DooWop,DooWop,Retained,152,0,0,0
1001,1961,DooWop,DooWop,WeightedTransition,18,0,0,0
1001,1961,DooWop,EasyListening,WeightedTransition,2,0,0,0
1001,1961,DooWop,Folk,AnnualFloor,1,0,1,0
1001,1961,DooWop,Folk,WeightedTransition,3,0,0,0
1001,1961,DooWop,Gospel,WeightedTransition,2,0,0,0
1001,1961,DooWop,Jazz,WeightedTransition,1,0,0,0
1001,1961,DooWop,RnB,AnnualFloor,1,0,1,0
1001,1961,DooWop,RnB,WeightedTransition,4,0,0,0
1001,1961,DooWop,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,DooWop,Soul,WeightedTransition,7,0,0,0
1001,1961,DooWop,SurfRock,WeightedTransition,1,0,0,0
1001,1961,DooWop,TeenPop,WeightedTransition,4,0,0,0
1001,1961,DooWop,TraditionalPop,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Blues,WeightedTransition,1,0,0,0
1001,1961,EasyListening,Childrens,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Country,WeightedTransition,1,0,0,0
1001,1961,EasyListening,EasyListening,AnnualFloor,1,0,1,0
1001,1961,EasyListening,EasyListening,Retained,174,0,0,0
1001,1961,EasyListening,EasyListening,WeightedTransition,9,0,0,0
1001,1961,EasyListening,Folk,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Gospel,WeightedTransition,1,0,0,0
1001,1961,EasyListening,Jazz,WeightedTransition,5,0,0,0
1001,1961,EasyListening,RnB,WeightedTransition,2,0,0,0
1001,1961,EasyListening,Soul,WeightedTransition,2,0,0,0
1001,1961,EasyListening,SurfRock,AnnualFloor,1,0,1,0
1001,1961,EasyListening,TeenPop,WeightedTransition,6,0,0,0
1001,1961,EasyListening,TraditionalPop,WeightedTransition,14,0,0,0
1001,1961,Folk,Blues,WeightedTransition,1,0,0,0
1001,1961,Folk,Childrens,WeightedTransition,1,0,0,0
1001,1961,Folk,Classical,WeightedTransition,1,0,0,0
1001,1961,Folk,Comedy,WeightedTransition,1,0,0,0
1001,1961,Folk,ContemporaryFolk,WeightedTransition,2,0,0,0
1001,1961,Folk,Country,WeightedTransition,3,0,0,0
1001,1961,Folk,DooWop,WeightedTransition,3,0,0,0
1001,1961,Folk,EasyListening,WeightedTransition,3,0,0,0
1001,1961,Folk,Folk,AnnualFloor,1,0,1,0
1001,1961,Folk,Folk,Retained,171,0,0,0
1001,1961,Folk,Folk,WeightedTransition,29,0,0,0
1001,1961,Folk,Jazz,WeightedTransition,1,0,0,0
1001,1961,Folk,LatinPop,AnnualFloor,1,0,1,0
1001,1961,Folk,LatinPop,WeightedTransition,1,0,0,0
1001,1961,Folk,RockAndRoll,WeightedTransition,3,0,0,0
1001,1961,Folk,Soul,WeightedTransition,3,0,0,0
1001,1961,Folk,SurfRock,WeightedTransition,1,0,0,0
1001,1961,Folk,TeenPop,WeightedTransition,2,0,0,0
1001,1961,Folk,TraditionalPop,WeightedTransition,6,0,0,0
1001,1961,Gospel,Comedy,WeightedTransition,1,0,0,0
1001,1961,Gospel,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1961,Gospel,Country,WeightedTransition,4,0,0,0
1001,1961,Gospel,DooWop,WeightedTransition,3,0,0,0
1001,1961,Gospel,EasyListening,WeightedTransition,2,0,0,0
1001,1961,Gospel,Folk,WeightedTransition,1,0,0,0
1001,1961,Gospel,Gospel,Retained,42,0,0,0
1001,1961,Gospel,Gospel,WeightedTransition,15,0,0,0
1001,1961,Gospel,Jazz,WeightedTransition,1,0,0,0
1001,1961,Gospel,RnB,WeightedTransition,8,0,0,0
1001,1961,Gospel,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Gospel,Soul,AnnualFloor,1,0,1,0
1001,1961,Gospel,Soul,WeightedTransition,5,0,0,0
1001,1961,Gospel,TeenPop,WeightedTransition,2,0,0,0
1001,1961,Gospel,TexMex,WeightedTransition,1,0,0,0
1001,1961,Jazz,Blues,WeightedTransition,1,0,0,0
1001,1961,Jazz,Childrens,WeightedTransition,1,0,0,0
1001,1961,Jazz,Classical,WeightedTransition,2,0,0,0
1001,1961,Jazz,Comedy,WeightedTransition,2,0,0,0
1001,1961,Jazz,Country,WeightedTransition,2,0,0,0
1001,1961,Jazz,DooWop,WeightedTransition,3,0,0,0
1001,1961,Jazz,EasyListening,WeightedTransition,4,0,0,0
1001,1961,Jazz,Gospel,WeightedTransition,1,0,0,0
1001,1961,Jazz,Jazz,AnnualFloor,2,0,2,0
1001,1961,Jazz,Jazz,Retained,143,0,0,0
1001,1961,Jazz,Jazz,WeightedTransition,14,0,0,0
1001,1961,Jazz,RnB,WeightedTransition,7,0,0,0
1001,1961,Jazz,RockAndRoll,WeightedTransition,1,0,0,0
1001,1961,Jazz,Soul,WeightedTransition,4,0,0,0
1001,1961,Jazz,TeenPop,WeightedTransition,2,0,0,0
1001,1961,Jazz,TraditionalPop,AnnualFloor,1,0,1,0
1001,1961,Jazz,TraditionalPop,WeightedTransition,5,0,0,0
1001,1961,LatinPop,Comedy,WeightedTransition,1,0,0,0
1001,1961,LatinPop,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1961,LatinPop,DooWop,WeightedTransition,2,0,0,0
1001,1961,LatinPop,LatinPop,AnnualFloor,1,0,1,0
1001,1961,LatinPop,LatinPop,Retained,31,0,0,0
1001,1961,LatinPop,LatinPop,WeightedTransition,1,0,0,0
1001,1961,LatinPop,Soul,WeightedTransition,1,0,0,0
1001,1961,LatinPop,TeenPop,WeightedTransition,1,0,0,0
1001,1961,LatinPop,TraditionalPop,WeightedTransition,2,0,0,0
1001,1961,RnB,Blues,AnnualFloor,1,0,1,0
1001,1961,RnB,Blues,WeightedTransition,2,0,0,0
1001,1961,RnB,Childrens,AnnualFloor,2,0,2,0
1001,1961,RnB,Childrens,WeightedTransition,1,0,0,0
1001,1961,RnB,Classical,AnnualFloor,1,0,1,0
1001,1961,RnB,Classical,WeightedTransition,2,0,0,0
1001,1961,RnB,Comedy,AnnualFloor,1,0,1,0
1001,1961,RnB,Comedy,WeightedTransition,3,0,0,0
1001,1961,RnB,ContemporaryFolk,AnnualFloor,1,0,1,0
